combo_id,base_combo_id,uniqueness,turnover,avg_inter_event_time,regime_stability,oos_recall,oos_unreliable,low_info,net_pnl,sharpe,mdd,trade_count
rate=0.15_fast=10_slow=30_vb=30,rate=0.15_fast=10_slow=30,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9405063291139241,0.0456140350877193,False,False,9214.198250000001,0.15863593035451964,-2287.432500000001,189
rate=0.15_fast=10_slow=50_vb=10,rate=0.15_fast=10_slow=50,0.5201243971695146,1774.2724810565805,13.577233655674023,0.9015189873417722,0.0456140350877193,False,False,5624.3817500000005,0.11138695077781845,-1973.679250000001,165
rate=0.15_fast=10_slow=50_vb=20,rate=0.15_fast=10_slow=50,0.30776315649379926,1774.2724810565805,13.577233655674023,0.9015189873417722,0.0456140350877193,False,False,5624.3817500000005,0.11138695077781845,-1973.679250000001,165
rate=0.15_fast=10_slow=50_vb=30,rate=0.15_fast=10_slow=50,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9015189873417722,0.0456140350877193,False,False,5624.3817500000005,0.11138695077781845,-1973.679250000001,165
rate=0.15_fast=10_slow=60_vb=10,rate=0.15_fast=10_slow=60,0.5201243971695146,1774.2724810565805,13.577233655674023,0.9015189873417722,0.04225352112676056,False,False,5414.150249999999,0.1120568841670098,-1566.5229999999992,155
rate=0.15_fast=10_slow=60_vb=20,rate=0.15_fast=10_slow=60,0.30776315649379926,1774.2724810565805,13.577233655674023,0.9015189873417722,0.04225352112676056,False,False,5414.150249999999,0.1120568841670098,-1566.5229999999992,155
rate=0.15_fast=10_slow=60_vb=30,rate=0.15_fast=10_slow=60,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9015189873417722,0.04225352112676056,False,False,5414.150249999999,0.1120568841670098,-1566.5229999999992,155
rate=0.15_fast=12_slow=20_vb=10,rate=0.15_fast=12_slow=20,0.5201243971695146,1774.2724810565805,13.577233655674023,0.920506329113924,0.05226480836236934,False,False,10932.19925,0.17900457988870042,-2348.486000000001,206
rate=0.15_fast=12_slow=20_vb=20,rate=0.15_fast=12_slow=20,0.30776315649379926,1774.2724810565805,13.577233655674023,0.920506329113924,0.05226480836236934,False,False,10932.19925,0.17900457988870042,-2348.486000000001,206
rate=0.15_fast=12_slow=20_vb=30,rate=0.15_fast=12_slow=20,0.21346327004129934,1774.2724810565805,13.577233655674023,0.920506329113924,0.05226480836236934,False,False,10932.19925,0.17900457988870042,-2348.486000000001,206
rate=0.15_fast=12_slow=30_vb=10,rate=0.15_fast=12_slow=30,0.5201243971695146,1774.2724810565805,13.577233655674023,0.9341772151898734,0.0456140350877193,False,False,8883.74525,0.14949208189324378,-2287.432499999998,187
rate=0.15_fast=12_slow=30_vb=20,rate=0.15_fast=12_slow=30,0.30776315649379926,1774.2724810565805,13.577233655674023,0.9341772151898734,0.0456140350877193,False,False,8883.74525,0.14949208189324378,-2287.432499999998,187
rate=0.15_fast=12_slow=30_vb=30,rate=0.15_fast=12_slow=30,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9341772151898734,0.0456140350877193,False,False,8883.74525,0.14949208189324378,-2287.432499999998,187
rate=0.15_fast=12_slow=40_vb=10,rate=0.15_fast=12_slow=40,0.5201243971695146,1774.2724810565805,13.577233655674023,0.8851898734177215,0.04225352112676056,False,False,6005.831249999999,0.1176696738640045,-2222.4612500000003,167
rate=0.15_fast=12_slow=40_vb=20,rate=0.15_fast=12_slow=40,0.30776315649379926,1774.2724810565805,13.577233655674023,0.8851898734177215,0.04225352112676056,False,False,6005.831249999999,0.1176696738640045,-2222.4612500000003,167
rate=0.15_fast=12_slow=40_vb=30,rate=0.15_fast=12_slow=40,0.21346327004129934,1774.2724810565805,13.577233655674023,0.8851898734177215,0.04225352112676056,False,False,6005.831249999999,0.1176696738640045,-2222.4612500000003,167
rate=0.15_fast=12_slow=50_vb=10,rate=0.15_fast=12_slow=50,0.5201243971695146,1774.2724810565805,13.577233655674023,0.8915189873417722,0.0456140350877193,False,False,5078.691250000001,0.10784815198747655,-1573.699250000001,159
rate=0.15_fast=12_slow=50_vb=20,rate=0.15_fast=12_slow=50,0.30776315649379926,1774.2724810565805,13.577233655674023,0.8915189873417722,0.0456140350877193,False,False,5078.691250000001,0.10784815198747655,-1573.699250000001,159
rate=0.15_fast=12_slow=50_vb=30,rate=0.15_fast=12_slow=50,0.21346327004129934,1774.2724810565805,13.577233655674023,0.8915189873417722,0.0456140350877193,False,False,5078.691250000001,0.10784815198747655,-1573.699250000001,159
rate=0.15_fast=15_slow=20_vb=10,rate=0.15_fast=15_slow=20,0.5201243971695146,1774.2724810565805,13.577233655674023,0.9178481012658228,0.04895104895104895,False,False,10103.71125,0.167653924134905,-2349.4604999999992,194
rate=0.15_fast=15_slow=20_vb=20,rate=0.15_fast=15_slow=20,0.30776315649379926,1774.2724810565805,13.577233655674023,0.9178481012658228,0.04895104895104895,False,False,10103.71125,0.167653924134905,-2349.4604999999992,194
rate=0.15_fast=15_slow=20_vb=30,rate=0.15_fast=15_slow=20,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9178481012658228,0.04895104895104895,False,False,10103.71125,0.167653924134905,-2349.4604999999992,194
rate=0.15_fast=15_slow=40_vb=10,rate=0.15_fast=15_slow=40,0.5201243971695146,1774.2724810565805,13.577233655674023,0.9041772151898734,0.04895104895104895,False,False,4128.3857499999995,0.08073870232155522,-1813.7112499999998,169
rate=0.15_fast=15_slow=40_vb=20,rate=0.15_fast=15_slow=40,0.30776315649379926,1774.2724810565805,13.577233655674023,0.9041772151898734,0.04895104895104895,False,False,4128.3857499999995,0.08073870232155522,-1813.7112499999998,169
rate=0.15_fast=15_slow=40_vb=30,rate=0.15_fast=15_slow=40,0.21346327004129934,1774.2724810565805,13.577233655674023,0.9041772151898734,0.04895104895104895,False,False,4128.3857499999995,0.08073870232155522,-1813.7112499999998,169
rate=0.05_fast=5_slow=20_vb=10,rate=0.05_fast=5_slow=20,0.8493429074651143,313.32264842053115,40.711931394481724,0.9745639534883721,0.020477815699658702,False,False,16313.053,0.35469229305869765,-1142.6212500000001,127
rate=0.05_fast=5_slow=20_vb=20,rate=0.05_fast=5_slow=20,0.661911858633171,313.32264842053115,40.711931394481724,0.9745639534883721,0.020477815699658702,False,False,16313.053,0.35469229305869765,-1142.6212500000001,127
rate=0.05_fast=5_slow=20_vb=30,rate=0.05_fast=5_slow=20,0.5267592904187294,313.32264842053115,40.711931394481724,0.9745639534883721,0.020477815699658702,False,False,16313.053,0.35469229305869765,-1142.6212500000001,127
rate=0.1_fast=5_slow=20_vb=10,rate=0.1_fast=5_slow=20,0.66105248917749,891.6473788024274,20.37848281850887,0.9596153846153846,0.03767123287671233,False,False,20618.87425,0.3179830460432379,-2140.327249999991,194
rate=0.1_fast=5_slow=20_vb=20,rate=0.1_fast=5_slow=20,0.43073001770152547,891.6473788024274,20.37848281850887,0.9596153846153846,0.03767123287671233,False,False,20618.87425,0.3179830460432379,-2140.327249999991,194
rate=0.1_fast=5_slow=20_vb=30,rate=0.1_fast=5_slow=20,0.3103590696169566,891.6473788024274,20.37848281850887,0.9596153846153846,0.03767123287671233,False,False,20618.87425,0.3179830460432379,-2140.327249999991,194
