date,label,return,holding_period,sample_weight,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,t1,ret,trgt,side,prob,bet_size,signal,pnl,pnl_bh,cum_pnl,cum_bh
2024-04-26 14:27:00,1.0,0.0121208735966038,68.11666666666666,1.1276906446097392,-7.301220793204218,-7.897555685899186,4.895784018716268,-1.845678226985055,-0.1645292291827767,2.6395667035536547,0.3112789966827259,0.6416221094473396,-1.273111659074076,0.5115057405546626,-2.6733379171821854,1.3629406182581585,-2.7655861476838104,-1.1088262325449716,1.6309700164059058,-1.1663141195804696,-0.5087557155508633,-2.6482770889814584,-0.4699515275165927,0.7786757597262967,-0.8807505571152618,-0.237319121563222,-2.2812096665546213,0.5605116691805727,-1.000549955305461,0.4258107416968387,-0.434133800656963,-0.0023339002816513,-0.8260976622924632,0.2703452950342357,1.0568590981212451,0.1141676441536544,0.7008799970876571,0.4047468338855511,-0.8581910010283516,0.6252190654011649,2.051634938397624,0.2331879061977322,0.3480306984169346,1.3769969133350095,1.1872159901871795,-0.9849764762023262,0.5929122941462425,0.1765998990558885,-0.4825557388534506,0.9338358841832154,0.7528525240194902,0.1491907936304243,-0.1760701596876039,2024-04-29 10:34:00,0.0121208735966038,0.0048917838713226,1.0,0.9296128503757004,0.8592257007514008,1,0.010242720969610772,0.0119208735966038,0.010242720969610772,0.0119208735966038
2024-04-29 10:34:00,1.0,0.0061258278145694,167.25,0.7716765460667497,-11.508564708032152,-7.732352797456948,6.105514150863389,-1.7676394257489805,-0.7699199177311552,1.848323151131515,0.1680375152425774,-0.6341985443707129,-1.9560151577644735,-0.362444997469357,-2.1689645273229567,0.6940060935494403,-3.530677339633643,-1.1361276739455552,1.776923721406467,-0.4895314435216121,0.586312617779308,-2.962209920631264,1.628718902612374,1.1282467193611796,-1.5904937581651035,1.394861116652468,-1.516782052570993,1.2039427967530516,-0.7883744969519828,-0.2749802854426331,-0.4015508464730195,-0.1090411182710422,-0.3357174480033192,0.4481262794769691,0.5063142179902789,0.7847466796290526,1.3995725945568689,1.4023406695928038,-0.2356086869521274,0.22840364198873,0.1557543031787129,0.5388443759952263,0.0918145847133301,1.3548112658552445,0.876972963948221,-0.5279529647427988,-0.1827430478745528,0.2498205082087306,0.0127213463282539,-0.3259689499663899,1.1067794074941608,0.1505614487574673,-0.3766153803712505,2024-05-06 09:49:00,0.0061258278145694,0.0050499275938099,1.0,0.9457764347143072,0.8915528694286143,1,0.005283188791819243,0.0059258278145694005,0.015525909761430015,0.0178467014111732
2024-05-06 09:49:00,-1.0,-0.008447150458011,53.03333333333333,0.0987634678099141,-10.805461635625855,-4.516910948273635,7.0425618144431,1.7460126225832202,-2.329236580685372,-0.5192744503855725,-0.1314179245397098,-1.6477794546041231,-0.7433703588550891,-2.2928228847457404,1.345669602248064,-0.0415535960227899,-1.811897106864505,-2.8065507961575284,-0.2080144052921944,2.132520871952791,1.9186054744227257,-0.56059111770398,3.0568637237515928,-0.139708585491124,-0.2317705380636321,1.5113710172436408,1.9072810225404464,2.394411663321397,1.7058564806560133,1.1869598060469109,0.0670811820246128,-1.1141148873911122,-0.6251941208150354,-0.7804576368601087,-0.5623021366993184,2.3514795307753658,-0.23413534759006,1.7822360417535277,1.91171741364836,0.7577314758446441,0.5499487006095416,0.0476427692824857,-0.5332383495208123,0.190952652430822,0.9179341470169758,-1.276231257302875,0.5182997046316462,1.2447593042780098,-1.5797879600563884,1.3749327137997946,-0.1800920766339671,0.8821802390794896,0.2721403820269096,2024-05-08 14:51:00,-0.008447150458011,0.0050842426858761,1.0,0.9443638046193878,0.8887276092387757,1,-0.0076849613532761,-0.008647150458011,0.007840948408153916,0.0091995509531622
2024-05-08 14:51:00,1.0,0.0065829507108479,19.183333333333334,0.5378611157975571,-1.8197173975787957,-2.257441181926568,10.280060931407242,6.471746674444102,-3.92578881679829,-3.104552343006425,0.9447105446525816,-0.672763737161522,2.444718214793504,-1.765680749609286,-0.466299041484997,0.7000610381714992,-0.8577751359693627,-2.7557724232890664,0.6318475188932158,2.9509620960507554,0.1179795472884641,1.0116748085765797,-0.1410113855341771,-0.957631801607545,0.1594810968963898,-0.6233014083024764,1.4764311837017414,0.4950252907222968,-0.298092221402886,0.3286000337814372,1.5302971612239156,2.698469760492285,-1.425454210780276,-0.1138845061336336,-0.2795681530091392,0.0539543154724691,-0.6326647083636284,0.1732507955670437,-1.264401086168591,0.3877040588908317,2.2869184636224222,-0.7033995585858276,-0.1579502467868733,1.363336034845028,0.7057136087163576,-0.8220123983920903,-0.773833955889173,0.0201740239205189,-0.6909618423944319,-0.0204423821150299,0.6266594214627782,-0.2173358590148426,1.034499271740959,2024-05-09 10:02:00,0.0065829507108479,0.0049238961229008,1.0,0.007700907850347695,-0.9845981842993046,-1,-0.00667848095409252,0.006382950710847901,0.0011624674540613956,0.015582501664010099
2024-05-09 13:06:00,-1.0,-0.0068935332093226,21.016666666666666,0.2935411338644222,-7.642581169258195,-5.382905832390732,9.841098656708688,3.2263402515677906,-3.298044897839885,-0.6447031309063557,2.9357563160560933,0.624849540318855,2.0618282928162146,-1.0343005097398652,0.2824407375896311,1.8168798988881825,-1.8970756397468864,-2.37696074806849,0.7643958117991952,2.7052758922228093,1.0076889788400023,1.3363148659781765,-1.3060775975452292,-1.4216953269347647,-0.5427568642714093,-1.0761990645588415,0.8907657073302361,0.3364856351156831,0.020533348845454,0.2464063480049586,0.5595196086639226,1.25765242224208,-0.6429956385891362,-0.3185877092181559,-2.040318199193482,-0.5406891556085452,-0.2267357126108182,0.7361212705841131,0.018479673220433,0.6544860514972259,0.722293471512814,-0.6187753081750843,-0.1877346347132563,0.7239072272507588,0.3378119756772716,-0.5171369484170417,-0.5838730688615176,0.6282616029774205,-0.3009594084488394,0.6361367289672856,0.1299063960014215,-0.0561050959055152,-0.3378942154661429,2024-05-10 10:07:00,-0.0068935332093226,0.0049348402315076,1.0,0.8823458547193787,0.7646917094387573,1,-0.005424366035797493,-0.0070935332093226,-0.004261898581736098,0.008488968454687499
2024-05-13 09:42:00,1.0,0.0067982092521969,1.05,0.1396955800809237,-0.9522411910288652,-1.847036187445397,7.482719883755662,5.085597665477547,-2.7554777447376497,-1.0942721884529787,3.743576214476441,1.1487630161116762,0.8797177704087552,-1.675648404605907,1.191313276078161,-2.083077859596713,-0.4816713195608419,-1.0288556629903742,-1.6649627866387888,0.3595869883259008,0.892388302881892,-0.4677319819623848,-1.9759689488421568,-0.7542467686107205,0.0644611029905927,-0.7599681542755561,0.5120194520711281,-0.0191010265218236,1.4557354171103964,-0.7950990498945896,-0.556187044868411,0.2482644769873729,-0.6615703460016503,-0.5153980848469439,0.0359377076429707,-0.5393694501565808,0.7588384222313311,1.827987026287808,-1.3581545459201572,0.7662910326480773,-0.6207004149799968,0.1035976572466133,0.2119936130300047,1.1890508813207292,-0.1998603810355358,-0.045921056179844,1.487168619090685,0.0097688821097953,0.9699963406842952,-0.5386254298718337,-0.3613739789563961,-0.2971292999309275,-0.7819099530574467,2024-05-13 10:45:00,0.0067982092521969,0.0050185018645803,1.0,0.16899671576233144,-0.6620065684753371,-1,-0.004632860492519225,0.0065982092521969,-0.008894759074255323,0.015087177706884398
2024-05-15 14:49:00,1.0,0.0047629596809926,20.116666666666667,0.2274404111146895,3.5676678357851475,-1.1701819754360778,3.6403784269111306,5.204448793894334,-2.092473758035175,-1.956721722221707,3.4644772801211845,3.4335832713873344,3.393664469916274,-2.841607813050064,-0.7869475243256655,-0.0246471302804659,1.5670843967684294,1.235286998123631,-2.2447295108048944,-0.4485320338510541,0.5241164536031294,-1.178382927551155,0.9656745359509707,-0.4776845434293434,-0.0768857891914976,0.3234240418481764,1.4060691854359613,-1.1156542281057429,-0.3786072184748597,1.095158547655944,0.2312706836910164,2.357523457233773,1.5626557385704665,-0.9675572284863146,1.4863996471763,-0.4818305168640258,-0.5942655564601954,0.7617814638322185,-1.1164702655001688,0.1820555374261709,-0.860667762084045,-0.0975528524755846,-0.6262207120004614,0.0188825129758942,-0.4472645264039211,-0.8204922047214623,1.3990865262115235,-0.6840756269979019,0.5875305943919498,-0.1422204476635328,-0.7033188968655952,-0.8586140249626653,-0.9078807192881831,2024-05-16 10:56:00,0.0047629596809926,0.0046693160876774,1.0,0.6649929415484073,0.32998588309681454,1,0.0015057122798675022,0.0045629596809926,-0.007389046794387821,0.019650137387877
2024-05-17 14:43:00,1.0,0.0065516488316226,66.85,1.5487688406178266,-6.769017370219563,-0.9315395828166084,-4.693039136200372,0.7993671613330597,0.7773810215354909,-1.0360436351124174,3.688306204579925,4.58745468915664,-1.885140818128535,-0.4622525953838847,-1.0742662023928404,-2.055602465311826,2.2108715331954136,0.4706095902496812,-0.0138287896620086,-1.4316032866030113,-1.7024096438433622,-0.8156229201737734,0.2044727916376578,0.0983478918030105,-0.4127174998067027,-1.087834326475032,-0.7267523753116677,-1.9075128131170187,-0.4530496853496943,1.943310001024195,-1.5694527672104928,2.37745597123491,0.8740301601789965,1.3209983073078018,-0.8765657372993555,0.1518830056998796,0.3839806842905481,0.4602096241292595,-0.9469992363779578,-0.5628473694815579,0.3621005277434553,-0.845521595567268,-0.5356005060441957,-0.6441315348088743,0.3543557996467855,-0.5514478266585109,0.9463951846851384,1.4033394061732312,0.366819091728459,-0.0036857667874353,-0.4067877704854035,-0.4097353068565788,0.2403093543352129,2024-05-20 09:34:00,0.0065516488316226,0.0043287507964327,1.0,0.042238072056769,-0.915523855886462,-1,-0.006181295571918448,0.0063516488316226,-0.01357034236630627,0.026001786219499598
2024-05-21 14:46:00,1.0,0.0049215289549953,23.28333333333333,0.542221305677227,1.4608985687381584,2.343949720825792,-2.7250981367987133,4.963281874034441,0.2305538054433251,-3.71864836236861,1.0221443472436893,3.3425880797999747,2.416645980177293,-0.8810588335597057,-1.6746181072087505,1.0212461850707055,-0.16584037338936,-2.658336756544975,1.6787020152392746,1.2788966522248677,-1.1423440595799734,1.9856204826620083,1.9180424556004207,1.8599800667565791,1.3007191676761207,0.5437410826109479,-2.141761606750894,-2.7513594466693903,0.4484710200109852,-0.0829724062452891,2.234553226292396,-1.5569551943078608,0.4811160532858727,1.786630891719591,-0.0855613941461288,0.1725071021586688,-0.5786470196623682,-0.4567546132134817,0.7378557206157041,0.1302317579410163,0.2391711446979575,-0.1229390812033207,-0.5205882440352138,0.268601509425558,-0.3672524332617244,0.9994039433041316,0.1630728807213915,1.374723284593036,-2.154490871989204,-0.0541670760998052,0.2058660301242073,-1.0690559082689626,0.0175136773927746,2024-05-22 14:03:00,0.0049215289549953,0.0039745031590144,1.0,0.04515024310501484,-0.9096995137899704,-1,-0.0046590524002204795,0.004721528954995301,-0.018229394766526748,0.0307233151744949
2024-05-23 09:39:00,-1.0,-0.0041235979766879,23.866666666666667,1.470389550901365,2.4087300183852807,1.8912208472979315,-2.7882554064498457,4.65013315174127,0.1723810110846613,-1.869432774826948,1.2304442581746051,2.584988914064964,-2.039247875150064,-0.036887241425154,-3.3208204170224844,0.261999399254804,-1.353384250900428,-0.0405644956731266,-0.8169344762362344,0.2098894514582737,-1.3891821833902565,-1.7823756996206184,0.0365881081537352,-1.0202830061339143,2.852453466647885,-0.7201849675887604,-1.6419527934736016,-0.8372881834243185,-0.1448499049685502,-1.6512839328525732,0.2297975347071369,-0.624066709180184,0.3978523278588002,0.8729877427437734,-0.921302188255172,0.6533485839405644,1.7954647899593206,-0.2305607341280039,-0.5168477748489592,1.4108529853980187,-0.6652884412387239,-0.7430936329462317,0.1815712631433627,0.7703784895682477,0.7063657814120547,0.8642517170110765,0.4433685344839319,0.7793950214234552,-1.606476330614081,0.5241697200361957,-0.502593444053659,0.5412383057324797,0.0106766988121331,2024-05-24 09:31:00,-0.0041235979766879,0.0039474014402446,1.0,0.010387300283421325,-0.9792253994331573,-1,0.003842086795937337,-0.0043235979766879,-0.014387307970589411,0.026399717197807
