date,label,return,holding_period,sample_weight,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,t1,ret,trgt,side,prob,bet_size,signal_binary,pnl_strategy,pnl_bh,cum_pnl_strategy,cum_pnl_bh
2022-02-22 09:36:00,1.0,0.0078234265734267,28.6,0.6093002254084003,5.688022376764634,3.0227137561622186,-3.971583539993357,-3.1910530292005514,-8.815616737350318,-3.8247921768663296,1.174172233897917,0.9621016214908702,1.1148140345669733,0.6077198600750561,3.278081634173552,-0.6601670029594159,-2.2495157552083302,0.4942641948044546,-4.022797980308983,-1.4667155659792994,0.9250014931221116,-2.0112151363461703,-0.5602906678227897,1.1229743950475906,0.873615807578891,0.1124796790269972,-1.9791889472387776,-0.4541829787870226,-1.753370045561578,0.8450671406339457,0.3197618898573346,-1.3772041920570923,-0.7701181020205188,-1.0282971816537414,1.154870002603562,0.4914463771605302,-0.34365560078515,1.0514550958748712,0.2352999100997607,1.4745582246337858,-0.5473595277136306,-1.3102594725931025,0.4032078632435558,-1.32712522047365,-0.3500183035836351,1.8601513959987288,0.3903101532466005,-0.6133153966265865,-0.7394208716480536,0.7973396471803126,-0.2373727637168291,0.1970306945910719,-0.1400705549667951,2022-02-23 14:12:00,0.0078234265734267,0.0055639838060255,1.0,0.9681703381036431,0.9363406762072861,1,0.007138124392778951,0.0076234265734267,0.007138124392778951,0.0076234265734267
2022-02-23 14:12:00,-1.0,-0.0053775098659959,19.316666666666663,0.4958121165594802,-2.4884055294246608,-0.6409646902881168,-6.4073431705952535,-6.3796780303965255,-7.580979031701791,-1.6590377915525958,1.1755795291919848,1.8362036007107627,-0.5652170396187355,1.637987647959371,-0.1665166931964614,-1.7858398568119738,-0.2735645991221582,3.9416173500591434,-1.0075463493717447,1.0844727115691082,-0.6966809139362553,-1.1771705085914677,-1.0577897429112793,0.7967500052127615,-0.1621569594524579,-0.7255373409048682,0.6998790184780931,0.1445352987559469,-0.9361727111705948,2.706801388581735,-0.2097329978279765,0.6025348385285714,0.0349578203516195,-2.337774561785697,0.9954242893990696,-0.1154041805294204,0.4562823126677866,0.7448695973726431,-1.436266687319496,-0.2980417808393793,0.429331501161702,-1.0678343088883502,1.6343289695414678,-0.4053042477529313,-0.1587448915620892,0.4498682925493924,0.387306419077778,-0.1507080419658259,-1.4802895018600075,1.2183348582153304,0.0356332485056302,-0.9315729875220838,-0.5817439150736635,2022-02-24 09:31:00,-0.0053775098659959,0.0051928742001097,1.0,0.04552825613698651,-0.908943487726027,-1,0.004706063875334228,-0.0055775098659959,0.01184418826811318,0.0020459167074308006
2022-02-24 11:25:00,-1.0,-0.0091803566722306,1.7166666666666666,1.872126314491754,4.623485396290485,1.9148371727399316,-4.018158588617539,-2.9288713778401227,-9.02184303329618,-3.4958383462122464,1.1939579438316767,-1.1342257386517949,0.223486714865969,1.783384222379056,-0.5108330877840261,-1.6763181668869107,-3.674742754743745,1.0630175791931982,-0.6880468422422439,-1.1656864244321803,-0.0152804772288172,-0.0840978171817324,-0.18229208856353,0.4563450372108755,-0.1272657426227268,0.67353113592269,1.7954700383453988,-1.0082463928087964,-1.7315914119371232,0.7116111264358393,-1.3837037966183994,0.3555025457369069,-0.6566496163732505,-1.9594751800126788,-0.9790688320933482,-0.7384123629457938,0.9191160069042514,-0.2996858572036202,-0.6515569990125754,0.8539659477329107,0.7514036000064633,-1.6799866802723369,0.2754459938811997,-0.1877918308876484,-0.0921609200205251,-0.060200407687919,1.3793127913108338,0.3458793365665032,-0.0991677368689809,0.5312297323279724,-0.8737249366920561,-1.0987909989106897,0.5532394934280758,2022-02-24 13:08:00,-0.0091803566722306,0.0051079918983753,1.0,0.007680983024299621,-0.9846380339514007,-1,0.008842400737927482,-0.0093803566722306,0.02068658900604066,-0.0073344399647998
2022-02-24 14:11:00,1.0,0.0059489456159822,0.5666666666666667,0.0588454859555724,8.445888386297653,2.649257399411947,-3.345411359416893,-4.080497080573711,-8.369134319738905,-1.675569412081926,0.95813379541047,-1.5429845199156602,2.179193322227502,0.8553464839852029,0.5614518530052813,-1.5109258057595032,-3.547561099511127,0.0436398079380222,0.3537272296573339,-0.359479735435287,0.5318656087005438,-0.7753706283793717,-0.079589262397105,1.6493962559525803,0.5740378317484252,0.9113323982973116,-0.0806263810476886,0.559012576352806,-0.7438055518213441,1.955171449265755,-1.7110736524026549,0.3008309815336176,0.1826069176361307,-2.13220374027148,0.1180050302281244,-1.0947160319388731,0.4706479107853007,0.8263529940683559,0.404965261498027,0.4290902138097913,0.1097745678992521,-1.43439609966158,-0.2424256607223945,-0.4448102658613245,-0.7499942902036355,1.4081277366986031,1.081772918850287,0.389791319706594,-0.0680324629636875,-0.2002015374994573,-0.7916428600013607,-0.900329801488554,0.7702775289352222,2022-02-24 14:45:00,0.0059489456159822,0.0052326746485542,1.0,0.6729597185193218,0.3459194370386436,1,0.0019886720310463403,0.0057489456159822,0.022675261037087,-0.0015854943488175996
2022-02-25 09:32:00,-1.0,-0.0101969670559526,72.31666666666666,0.7883483157186219,-0.3001489787253917,0.8165448149736462,-5.910408214029209,-8.6259789183306,-6.139975716965505,-0.7884956921382691,0.7578812296422569,1.778265170127895,2.869615540023851,0.0974108308967322,1.5125938776425525,-1.871906406406041,-3.6493737188548665,0.3792634109646463,1.4323506239095785,-0.4174909556949341,-0.4850692980989394,-1.17078132773565,-1.2709686824469286,0.1788234613557784,-0.1805121594146381,-0.7388760519837801,-0.0322169792579825,-0.0464673893603916,-0.0909364802913983,1.7712295332357786,-1.0801428912268929,0.1155757391561611,-0.1412122604915963,-1.444813827418456,-0.8013447489211475,-0.7074808935856312,0.5822010238812148,1.5728762033348254,-0.298953694809655,0.0487365245036999,0.733038757518323,-1.26843468922371,0.6840449556554091,-0.3380831147766518,-1.56057239145932,0.835810550528581,1.0041750599699384,1.2563579474591298,0.348194064195171,0.6833196244815753,-0.013982302547648,-0.3152168661377527,0.8280998007549782,2022-02-28 09:51:00,-0.0101969670559526,0.005561585710285,1.0,0.0063335754150269504,-0.9873328491699461,-1,0.009870333966411769,-0.0103969670559526,0.03254559500349877,-0.0119824614047702
2022-02-28 09:51:00,1.0,0.0152328960112706,23.75,0.741525989383143,4.525295687694532,2.89765385233822,-4.774524029178979,-3.2842884829030954,-8.800615398272393,-4.237158779894695,-0.3325079026381412,-0.855795564362855,1.385816568512113,0.655704361667895,0.6687615751368563,-1.720749232515541,-0.3829619764825432,0.1053168052488592,-1.1760336781160112,-0.6536900884596377,-2.0205168319633966,-0.2372395468481966,0.2031745519652406,0.9481830296427408,-0.7077069879394008,-0.0999899737684429,0.0727781568452204,0.9836330740921548,-0.0162098823304891,0.7645352666612661,0.8914636510915267,0.3921454404016283,0.4057891644343358,-1.152534105845878,0.2530738362125408,-0.690203537123775,-0.1303718234311842,-0.2893960272828217,-1.5466373798858206,0.8580334708854066,0.5878130177369296,-0.595813149747267,1.1756761808379208,-0.815186752339194,0.8559885372091769,-1.0990204523622336,1.273414706379029,0.733414375035967,-0.4183624161707778,-0.4349431896554544,0.1258046491354999,-1.2805142196764374,1.100582761382419,2022-03-01 09:36:00,0.0152328960112706,0.0053984060525743,1.0,0.9788909565633145,0.957781913126629,1,0.014398235901508424,0.0150328960112706,0.04694383090500719,0.0030504346065003997
2022-03-01 09:36:00,-1.0,-0.0057241977450129,1.9,0.0989623705296262,-2.991455935549916,0.8303445913231208,-7.498751349104646,-6.5117605828809015,-7.1641460633315415,-2.1405338687066324,0.0549714404411767,2.764484834695271,1.7621588153379395,0.3228238361317493,1.7975106795637237,-1.618787074375118,-0.1784137068632334,1.8540904866215095,0.8234922408601406,-0.4032612752190319,-0.3940910643244214,-0.9384964019103942,-0.4157102724610108,-0.8133567756988831,-0.5485126829702333,-1.4993642814181938,-0.5193831045717157,0.6525803908674432,-0.5870969830161008,0.8756693818917141,1.3116297112719226,0.9280975789817012,-0.8887027759739837,-1.3446758623196935,0.7514812064547389,-0.3305394139287987,-0.934792774991718,-0.2132839406915735,-1.0607261144284403,1.4364846723689528,-0.205985114803289,-0.6830904891655112,0.5987827542260432,-0.5539070365931404,-1.009133671415288,-0.990853930058564,0.8057428468520312,1.1857716980512585,0.9699376022639918,0.2966211823718407,0.554862922341337,-0.9465918514668256,0.5155625101785533,2022-03-01 11:30:00,-0.0057241977450129,0.0054243012711245,1.0,0.3432023146850948,-0.31359537062981035,-1,0.001732362839279683,-0.005924197745012899,0.048676193744286875,-0.0028737631385124997
2022-03-02 10:21:00,1.0,0.0053548698591054,4.266666666666667,0.2596553873762838,2.5168474987192155,1.4835150320580968,-4.872736251580371,-2.494681212894056,-9.4954926804999,-3.643095858441656,-0.4352115066538121,-0.6523577867276833,0.4468249892794486,1.342794225175694,-0.1836363949119783,-0.2160761708438097,0.3779136766645143,1.2921155131126554,-0.8808391448206045,-0.4063774677875639,-1.748562291351606,0.1157969973384826,0.1523282940925676,-0.1915892243421277,-0.5596902077229265,-0.0131147709928305,-0.0947815694629464,0.2438616598577152,-0.6248239529626158,-0.0320319453481782,0.3086554911129854,-0.9826111490978596,0.1071961467604767,-1.7710045825491945,-1.2264847463282895,-0.761490311877966,0.7641365680851515,-0.7081405413704277,-0.5104687628475812,0.7334725255118189,-0.595439317995986,-1.148551428949573,-0.0841111622741437,-0.309481616094047,0.7433942520933523,-0.430889825339451,0.848960242440582,0.4593683429896098,0.1136968031587149,-0.1836369880809913,-0.5173641706769925,-1.0886487241716585,0.0183322336634568,2022-03-02 14:37:00,0.0053548698591054,0.0053299939310306,1.0,0.8926027890526603,0.7852055781053207,1,0.004047632567776548,0.0051548698591054,0.052723826312063425,0.0022811067205929
2022-03-04 09:33:00,-1.0,-0.0181051697359663,72.0,2.626906658202661,8.182989292462675,3.734055447652061,-4.905827043580995,-1.8510023595434404,-8.767151267519008,-2.869701414797708,-1.4803224897790228,0.3153986222399876,1.62427439665785,-0.4292839747885031,0.3167386091292343,-0.1755785306020522,-1.8483589673314775,0.2731055354311122,-0.9330974740554728,-0.2538821117784073,-1.032263534858115,-1.949003690494928,0.0267554146408992,0.6049424518556762,0.1646510036969358,0.1903932082586671,-1.6564393324393067,-0.173777456761703,-0.7008740758059058,0.6043536701261281,0.426114229898455,-1.6362632363691956,-0.0014657660344367,0.1785931658269045,0.7608578071846803,0.4219574543756819,0.3700685507039142,-1.0348948444592372,0.0424177910495611,0.2318112379914076,-0.270736404528998,0.2272774600988244,-0.6780330315204314,-0.8581997684551256,-0.5574520449175989,-0.1761598797054009,0.2940045782633247,-0.1223424002689842,0.0234957744471129,-0.1685636620887498,-1.1415095270009052,-1.2808991365099165,-0.2871279376922117,2022-03-07 09:33:00,-0.0181051697359663,0.0052475478442591,1.0,0.0077792998460672795,-0.9844414003078654,-1,0.017626590367624675,-0.018305169735966298,0.0703504166796881,-0.0160240630153734
2022-03-07 09:33:00,-1.0,-0.0084512134496316,0.3166666666666666,1.8805675854025408,12.46554420223262,4.620994035300132,-3.0289289842581426,-3.7236740603133502,-7.847851158153093,-0.928420749972504,-2.4632583197413105,0.1686676287506159,0.7996620436955508,-0.34135521528779,-0.9430077818168552,-0.5188055032311744,-1.6533659396283595,1.6146481390383498,0.200873783689042,2.2788808932778992,2.3308939955314645,-2.6661325546578816,-0.317862143717087,0.03734350163142,-0.0868648981364783,-0.2314023767702568,-1.007990778686645,0.1608907583483211,0.1065986866735664,1.981332715772278,0.3678336858022778,-1.2639969920451508,-0.2884949297421013,0.7505976764011557,-0.6870527954474976,0.1372172646097322,0.3776522705349038,-1.6871448921401309,-0.367617145142226,-0.1964605164698713,0.132316595107424,0.122006943317086,0.7177071765085186,-0.916622095488584,0.6691681065484798,0.1397315419711512,-0.8281031646787926,0.8058976761676035,-0.3548572206479729,0.0151674124965351,-1.3651603326054726,-0.0737892367973526,0.9991199589447276,2022-03-07 09:52:00,-0.0084512134496316,0.0054429629668491,1.0,0.012112953457009351,-0.9757740930859813,-1,0.008051320320673126,-0.0086512134496316,0.07840173700036122,-0.024675276465005
