Unnamed: 0,label,return,holding_period,sample_weight,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49
2022-02-22 09:36:00,1.0,0.0078234265734267,28.6,0.6093002254084003,5.688022376764634,3.0227137561622186,-3.9715835399933574,-3.1910530292005514,-8.815616737350318,-3.8247921768663296,1.174172233897917,0.9621016214908702,1.1148140345669733,0.6077198600750561,3.278081634173552,-0.6601670029594159,-2.2495157552083302,0.4942641948044546,-4.022797980308983,-1.4667155659792994,0.9250014931221116,-2.0112151363461703,-0.5602906678227897,1.1229743950475906,0.873615807578891,0.11247967902699722,-1.9791889472387776,-0.4541829787870226,-1.753370045561578,0.8450671406339457,0.3197618898573346,-1.3772041920570925,-0.7701181020205188,-1.0282971816537414,1.1548700026035619,0.49144637716053025,-0.34365560078515,1.0514550958748712,0.23529991009976073,1.4745582246337858,-0.5473595277136306,-1.3102594725931025,0.4032078632435558,-1.32712522047365,-0.35001830358363517,1.8601513959987288,0.39031015324660057,-0.6133153966265865,-0.7394208716480536,0.7973396471803126,-0.23737276371682914,0.19703069459107192,-0.14007055496679519
2022-02-23 14:12:00,-1.0,-0.0053775098659959,19.316666666666663,0.4958121165594802,-2.4884055294246608,-0.6409646902881168,-6.4073431705952535,-6.3796780303965255,-7.5809790317017915,-1.6590377915525958,1.1755795291919848,1.8362036007107627,-0.5652170396187355,1.637987647959371,-0.16651669319646148,-1.7858398568119738,-0.2735645991221582,3.9416173500591425,-1.0075463493717447,1.0844727115691082,-0.6966809139362553,-1.1771705085914677,-1.0577897429112793,0.7967500052127615,-0.16215695945245792,-0.7255373409048682,0.6998790184780931,0.1445352987559469,-0.9361727111705949,2.706801388581735,-0.20973299782797653,0.6025348385285714,0.03495782035161957,-2.3377745617856975,0.9954242893990697,-0.11540418052942042,0.4562823126677866,0.7448695973726431,-1.436266687319496,-0.2980417808393793,0.429331501161702,-1.0678343088883502,1.6343289695414678,-0.40530424775293133,-0.15874489156208924,0.4498682925493924,0.387306419077778,-0.15070804196582596,-1.4802895018600077,1.2183348582153304,0.035633248505630225,-0.9315729875220838,-0.5817439150736635
2022-02-24 11:25:00,-1.0,-0.0091803566722306,1.7166666666666666,1.872126314491754,4.623485396290485,1.9148371727399314,-4.018158588617539,-2.9288713778401227,-9.021843033296179,-3.4958383462122464,1.1939579438316767,-1.1342257386517947,0.22348671486596908,1.7833842223790561,-0.5108330877840261,-1.6763181668869107,-3.6747427547437446,1.0630175791931982,-0.6880468422422439,-1.1656864244321803,-0.015280477228817252,-0.08409781718173244,-0.18229208856353002,0.4563450372108755,-0.1272657426227268,0.67353113592269,1.7954700383453988,-1.0082463928087964,-1.7315914119371232,0.7116111264358393,-1.3837037966183994,0.3555025457369069,-0.6566496163732505,-1.9594751800126788,-0.9790688320933482,-0.7384123629457938,0.9191160069042514,-0.2996858572036202,-0.6515569990125754,0.8539659477329107,0.7514036000064633,-1.6799866802723367,0.2754459938811997,-0.1877918308876484,-0.09216092002052517,-0.06020040768791907,1.3793127913108338,0.34587933656650327,-0.09916773686898095,0.5312297323279724,-0.8737249366920561,-1.0987909989106897,0.5532394934280758
2022-02-24 14:11:00,1.0,0.0059489456159822,0.5666666666666667,0.0588454859555724,8.445888386297653,2.649257399411947,-3.345411359416893,-4.080497080573711,-8.369134319738905,-1.675569412081926,0.9581337954104701,-1.5429845199156602,2.179193322227502,0.8553464839852029,0.5614518530052813,-1.5109258057595032,-3.547561099511127,0.04363980793802227,0.3537272296573339,-0.35947973543528705,0.5318656087005438,-0.7753706283793717,-0.07958926239710501,1.6493962559525803,0.5740378317484252,0.9113323982973117,-0.08062638104768867,0.559012576352806,-0.7438055518213441,1.955171449265755,-1.7110736524026549,0.30083098153361765,0.18260691763613077,-2.1322037402714797,0.11800503022812442,-1.0947160319388731,0.47064791078530077,0.8263529940683559,0.404965261498027,0.4290902138097913,0.1097745678992521,-1.4343960996615799,-0.24242566072239458,-0.44481026586132455,-0.7499942902036355,1.4081277366986031,1.081772918850287,0.38979131970659403,-0.06803246296368758,-0.20020153749945735,-0.7916428600013607,-0.900329801488554,0.7702775289352222
2022-02-25 09:32:00,-1.0,-0.0101969670559526,72.31666666666666,0.7883483157186219,-0.3001489787253917,0.8165448149736462,-5.910408214029209,-8.6259789183306,-6.139975716965505,-0.7884956921382691,0.7578812296422569,1.778265170127895,2.869615540023851,0.09741083089673229,1.5125938776425525,-1.871906406406041,-3.6493737188548665,0.37926341096464633,1.4323506239095785,-0.4174909556949341,-0.4850692980989394,-1.17078132773565,-1.2709686824469286,0.17882346135577845,-0.1805121594146381,-0.7388760519837801,-0.03221697925798257,-0.04646738936039165,-0.0909364802913983,1.7712295332357786,-1.0801428912268929,0.11557573915616118,-0.14121226049159635,-1.4448138274184559,-0.8013447489211475,-0.7074808935856312,0.5822010238812148,1.5728762033348254,-0.29895369480965506,0.04873652450369991,0.733038757518323,-1.26843468922371,0.6840449556554091,-0.3380831147766518,-1.56057239145932,0.835810550528581,1.0041750599699384,1.2563579474591298,0.34819406419517107,0.6833196244815753,-0.013982302547648085,-0.3152168661377527,0.8280998007549782
2022-02-28 09:51:00,1.0,0.0152328960112706,23.75,0.741525989383143,4.525295687694532,2.89765385233822,-4.774524029178979,-3.2842884829030954,-8.800615398272393,-4.237158779894695,-0.3325079026381412,-0.855795564362855,1.385816568512113,0.655704361667895,0.6687615751368563,-1.720749232515541,-0.38296197648254326,0.10531680524885921,-1.1760336781160112,-0.6536900884596377,-2.0205168319633966,-0.23723954684819668,0.20317455196524065,0.9481830296427407,-0.7077069879394008,-0.09998997376844292,0.07277815684522045,0.9836330740921548,-0.01620988233048918,0.7645352666612661,0.8914636510915267,0.3921454404016283,0.4057891644343358,-1.152534105845878,0.25307383621254087,-0.690203537123775,-0.1303718234311842,-0.2893960272828217,-1.5466373798858206,0.8580334708854066,0.5878130177369296,-0.595813149747267,1.1756761808379208,-0.815186752339194,0.8559885372091769,-1.0990204523622336,1.273414706379029,0.733414375035967,-0.41836241617077785,-0.4349431896554544,0.12580464913549996,-1.2805142196764374,1.100582761382419
2022-03-01 09:36:00,-1.0,-0.0057241977450129,1.9,0.0989623705296262,-2.991455935549916,0.8303445913231208,-7.498751349104646,-6.5117605828809015,-7.1641460633315415,-2.1405338687066324,0.0549714404411767,2.764484834695271,1.7621588153379395,0.32282383613174936,1.7975106795637235,-1.618787074375118,-0.17841370686323346,1.8540904866215098,0.8234922408601406,-0.40326127521903193,-0.3940910643244214,-0.9384964019103942,-0.4157102724610108,-0.8133567756988831,-0.5485126829702333,-1.4993642814181938,-0.5193831045717157,0.6525803908674432,-0.5870969830161008,0.8756693818917141,1.3116297112719226,0.9280975789817012,-0.8887027759739837,-1.3446758623196937,0.7514812064547389,-0.33053941392879876,-0.9347927749917181,-0.21328394069157353,-1.0607261144284403,1.4364846723689528,-0.20598511480328902,-0.6830904891655112,0.5987827542260432,-0.5539070365931404,-1.0091336714152879,-0.990853930058564,0.8057428468520312,1.1857716980512583,0.9699376022639918,0.2966211823718407,0.554862922341337,-0.9465918514668257,0.5155625101785533
2022-03-02 10:21:00,1.0,0.0053548698591054,4.266666666666667,0.2596553873762838,2.5168474987192155,1.4835150320580968,-4.872736251580371,-2.494681212894056,-9.495492680499899,-3.6430958584416557,-0.43521150665381214,-0.6523577867276833,0.44682498927944864,1.3427942251756941,-0.18363639491197833,-0.2160761708438097,0.3779136766645143,1.2921155131126554,-0.8808391448206045,-0.4063774677875639,-1.748562291351606,0.11579699733848267,0.15232829409256768,-0.19158922434212775,-0.5596902077229265,-0.013114770992830592,-0.09478156946294643,0.2438616598577152,-0.6248239529626158,-0.03203194534817821,0.3086554911129854,-0.9826111490978597,0.1071961467604767,-1.7710045825491945,-1.2264847463282897,-0.761490311877966,0.7641365680851515,-0.7081405413704277,-0.5104687628475812,0.7334725255118189,-0.595439317995986,-1.148551428949573,-0.0841111622741437,-0.309481616094047,0.7433942520933523,-0.430889825339451,0.848960242440582,0.4593683429896098,0.11369680315871494,-0.1836369880809913,-0.5173641706769925,-1.0886487241716583,0.018332233663456845
2022-03-04 09:33:00,-1.0,-0.0181051697359663,72.0,2.626906658202661,8.182989292462675,3.734055447652061,-4.905827043580995,-1.8510023595434404,-8.767151267519008,-2.869701414797708,-1.4803224897790228,0.31539862223998766,1.6242743966578501,-0.4292839747885031,0.3167386091292343,-0.17557853060205222,-1.8483589673314778,0.27310553543111227,-0.9330974740554729,-0.2538821117784073,-1.032263534858115,-1.9490036904949277,0.02675541464089927,0.6049424518556762,0.16465100369693583,0.19039320825866718,-1.6564393324393067,-0.173777456761703,-0.7008740758059058,0.6043536701261281,0.426114229898455,-1.6362632363691956,-0.0014657660344367521,0.17859316582690452,0.7608578071846803,0.4219574543756819,0.3700685507039142,-1.0348948444592372,0.04241779104956111,0.2318112379914076,-0.270736404528998,0.22727746009882446,-0.6780330315204314,-0.8581997684551256,-0.5574520449175989,-0.1761598797054009,0.29400457826332477,-0.12234240026898427,0.023495774447112903,-0.16856366208874982,-1.1415095270009052,-1.2808991365099165,-0.2871279376922117
2022-03-07 09:33:00,-1.0,-0.0084512134496316,0.3166666666666666,1.8805675854025408,12.46554420223262,4.620994035300132,-3.0289289842581426,-3.7236740603133502,-7.847851158153093,-0.9284207499725041,-2.4632583197413105,0.16866762875061597,0.7996620436955508,-0.34135521528779,-0.9430077818168551,-0.5188055032311744,-1.6533659396283595,1.6146481390383498,0.20087378368904202,2.2788808932778992,2.3308939955314645,-2.6661325546578816,-0.317862143717087,0.03734350163142006,-0.08686489813647831,-0.23140237677025688,-1.007990778686645,0.16089075834832112,0.10659868667356649,1.981332715772278,0.3678336858022778,-1.2639969920451508,-0.2884949297421013,0.7505976764011557,-0.6870527954474976,0.13721726460973224,0.3776522705349038,-1.6871448921401309,-0.36761714514222604,-0.1964605164698713,0.13231659510742402,0.12200694331708604,0.7177071765085186,-0.9166220954885839,0.6691681065484798,0.13973154197115123,-0.8281031646787926,0.8058976761676035,-0.3548572206479729,0.015167412496535141,-1.3651603326054726,-0.07378923679735264,0.9991199589447276
