timestamp,open,high,low,close,volume,vwap,trades,median_trade_size,volatility,daily_vol_est,side,t_value,t1,event_idx,touch_idx,bin,ret,vertical_touch_weights,avg_uniqueness,return_attribution,trend_confidence,trend_weighted_uniqueness
2023-01-04 19:28:03.070,16870.0,16896.0,16810.0,16820.69921875,11287.126,16861.73847994776,22802,0.0570000000298023,0.002025691753514872,0.009059168924640005,-1,-2.812975275376641,2023-01-06 18:47:30.133,94,133,0,-0.0011823900821585909,0.14954733190466357,0.17863095238095245,6.5334394898846e-05,2.812975275376641,0.0030849055065839473
2023-01-05 13:39:11.566,16822.80078125,16822.900390625,16770.30078125,16777.80078125,10724.311,16800.021230908667,23303,0.0359999984502792,0.001825924882352575,0.008165784317497328,1,4.2072094264066475,2023-01-06 19:49:01.949,105,135,1,0.009255040181592733,1.0,0.17780337941628266,0.001670077026127067,4.2072094264066475,0.0045925445626715565
2023-01-05 15:14:28.474,16823.0,16862.5,16823.0,16860.30078125,10694.322,16845.008380867137,18055,0.0710000023245811,0.001808131208122013,0.008086208587199283,-1,-8.092967656955466,2023-01-06 13:03:11.909,109,123,1,0.009636932165797418,1.0,0.153015873015873,0.0011856053077025257,8.092967656955466,0.00760262424542757
2023-01-06 07:07:55.158,16808.19921875,16808.30078125,16773.0,16780.400390625,11817.971,16790.17453153442,26152,0.0359999984502792,0.0016825034623194467,0.007524384228250078,-1,-12.19317854127663,2023-01-06 19:39:43.162,118,134,0,-0.007841431561054435,1.0,0.18837535014005605,0.0013911359398433771,12.19317854127663,0.014101335411487288
2023-01-06 13:03:11.909,16739.69921875,16742.599609375,16697.19921875,16698.599609375,11864.898,16724.319982610337,27254,0.0370000004768371,0.0016016566790415458,0.007162826421906919,1,10.463484030997932,2023-01-06 15:41:43.794,123,130,1,0.0072319501353455,1.0,0.19791666666666666,0.0009252067842803212,10.463484030997932,0.012713874520399153
2023-01-06 13:31:09.128,16697.80078125,16789.599609375,16680.0,16769.30078125,11847.715,16746.02772057288,16580,0.1260000020265579,0.001776459744416634,0.007944569495614992,1,7.793914988301298,2023-01-06 19:39:43.162,125,134,1,0.008503113149400221,1.0,0.19666666666666666,0.0024476299663172,7.793914988301298,0.009410347442541992
2023-01-06 15:41:43.794,16765.0,16830.0,16757.0,16819.80078125,11814.81,16791.598763736743,19008,0.0740000009536743,0.001761966005935904,0.007879751526632959,1,7.6966749669078816,2023-01-06 20:02:36.442,130,136,1,0.01008582863970453,1.0,0.2333333333333333,0.00317302352205784,7.6966749669078816,0.011025522222588256
2023-01-06 19:39:43.162,16840.69921875,16912.5,16833.80078125,16912.5,11763.006,16868.439570157174,20941,0.0549999997019767,0.0018447604996154586,0.008250019758693281,1,7.933353136460192,2023-01-08 17:07:36.829,134,158,1,0.0009633661906818247,0.6459938725599215,0.30733333333333335,0.0010894243731353124,7.933353136460192,0.01496875533369602
2023-01-06 20:02:36.442,16933.900390625,16990.30078125,16924.0,16990.30078125,11695.358,16951.01820414344,18700,0.0729999989271164,0.0018777774202819307,0.008397675916729179,1,8.940663223872312,2023-01-08 20:00:17.687,136,159,0,-0.004205388178965208,0.5697900951739439,0.30624999999999997,0.0002980322976664654,8.940663223872312,0.01680989770866574
2023-01-06 20:56:57.166,16957.5,16957.5,16895.900390625,16896.0,11715.018,16929.72959771919,23425,0.0630000010132789,0.0020092765022847628,0.008985757689403483,1,13.236120770561802,2023-01-08 20:00:17.687,139,159,1,0.0013603432528075388,0.7718985958785907,0.28650793650793654,0.000442142481698123,13.236120770561802,0.023281803263449197
2023-01-08 09:30:20.927,16938.099609375,16952.599609375,16927.5,16952.5,9854.116,16941.993060956116,32574,0.0160000007599592,0.0016439428535916943,0.007351935943512026,1,18.233198486443438,2023-01-08 23:57:59.547,152,165,1,0.009364656204244426,1.0,0.2392857142857143,0.0029723833725845278,18.233198486443438,0.02678544513892062
2023-01-08 15:49:23.851,16937.599609375,16990.0,16931.69921875,16990.0,9825.529,16953.49417479998,21530,0.0419999994337558,0.001692592467120306,0.007569503629370164,1,16.71812612992429,2023-01-09 00:11:39.964,155,166,1,0.008550765132634197,1.0,0.24444444444444444,0.003445006306179023,16.71812612992429,0.025089211114673722
2023-01-08 16:27:08.663,17014.0,17015.099609375,16935.0,16935.0,9818.535,16963.391653315754,20475,0.061999998986721,0.0019057015890099785,0.008522556595711356,1,15.926437790756413,2023-01-08 23:57:59.547,157,165,1,0.010397485510370785,1.0,0.24444444444444446,0.0020843589644017665,15.926437790756413,0.023901109306848793
2023-01-08 23:09:14.647,16959.099609375,17100.0,16959.099609375,17062.30078125,9774.68,17038.97856644761,12649,0.1000000014901161,0.0021211400914049497,0.00948602686836317,1,14.15951284030888,2023-01-09 05:20:43.757,162,174,1,0.010175281429487981,1.0,0.3333333333333333,0.005067289668875792,14.15951284030888,0.028976524492362057
2023-01-09 00:11:39.964,17112.099609375,17140.30078125,17100.30078125,17135.900390625,11396.571,17122.633101595908,20957,0.0610000006854534,0.002050744466108531,0.009171208061400378,1,11.6830256201213,2023-01-09 15:53:11.499,166,187,1,0.010247329504421643,1.0,0.3674242424242424,0.004101866043617206,11.6830256201213,0.026353747074893973
2023-01-09 01:39:30.414,17177.19921875,17238.599609375,17138.599609375,17197.0,11365.434,17173.76457471983,22714,0.0579999983310699,0.0020096254594568707,0.008987318273319621,1,11.461910909823116,2023-01-09 18:15:31.786,169,192,1,0.010268664056312105,1.0,0.3472222222222221,0.0033950633418662283,11.461910909823116,0.024433392850555468
2023-01-09 09:51:24.690,17231.69921875,17268.0,17223.099609375,17253.69921875,11320.551,17239.5957634286,16317,0.0810000002384185,0.001883628970572004,0.008423844845173905,1,6.540520346397122,2023-01-10 18:57:23.948,178,220,1,0.009368475382812491,1.0,0.25697674418604627,0.002285856205851453,6.540520346397122,0.010318708894159279
2023-01-09 15:53:11.499,17285.099609375,17325.0,17278.69921875,17312.400390625,11279.163,17302.589905151934,15298,0.0759999975562095,0.0016472178069877614,0.007366581980345526,-1,-5.23667330636077,2023-01-09 23:11:09.047,187,200,1,0.01042241587682291,1.0,0.27261904761904765,0.0019667005626481447,5.23667330636077,0.008764576062052738
2023-01-09 18:15:31.786,17326.400390625,17382.5,17312.80078125,17374.5,11248.117,17350.459642013328,22713,0.0489999987185001,0.0015707958133812897,0.007024812434985275,-1,-11.88560417397432,2023-01-09 20:09:28.580,192,195,1,0.007690122967153101,1.0,0.2583333333333333,0.001210214714318543,11.88560417397432,0.018850416385214095
2023-01-09 19:44:15.525,17336.69921875,17348.30078125,17301.599609375,17310.099609375,11259.455,17327.18219279792,25373,0.0430000014603138,0.0016441232913177648,0.007352742885554424,1,12.357275986819618,2023-01-09 23:11:09.047,194,200,0,-0.01028950916856175,1.0,0.2357142857142857,0.002600665466202873,12.357275986819618,0.017882485747819477
2023-01-09 20:09:28.580,17310.099609375,17325.0,17240.5,17241.400390625,11294.074,17280.73236367494,18784,0.0570000000298023,0.0018227504255599438,0.00815158771513741,1,14.203689384895155,2023-01-10 18:23:24.056,195,218,1,0.00886931751268527,1.0,0.213888888888889,0.0007066607938556262,14.203689384895155,0.01865127939360668
2023-01-09 23:11:09.047,17187.099609375,17215.099609375,17118.30078125,17132.900390625,11366.283,17170.201585489343,20831,0.0560000017285347,0.0018352343921035042,0.008207417710777877,1,15.914718146490529,2023-01-10 15:13:10.053,200,213,1,0.012695677989350784,1.0,0.2119047619047619,0.0019343270869363297,15.914718146490529,0.020704221484570823
2023-01-10 00:49:34.247,17133.0,17210.0,17132.900390625,17205.400390625,11917.598,17177.791807397625,30770,0.0340000018477439,0.001986174519705338,0.008882442482478263,1,15.302166963947016,2023-01-10 18:23:24.056,201,218,1,0.010959497865583145,1.0,0.20740740740740743,0.002921993418445989,15.302166963947016,0.019484821708669667
2023-01-10 08:28:05.545,17196.900390625,17248.599609375,17181.19921875,17245.599609375,11921.346,17211.070710844746,24002,0.0350000001490116,0.001959625112958658,0.008763709925982527,1,10.811631588216006,2023-01-10 18:57:23.948,205,220,1,0.009838027506997804,1.0,0.20208333333333334,0.0022943643545972757,10.811631588216006,0.013413464755108644
2023-01-10 15:13:10.053,17269.80078125,17355.30078125,17264.5,17351.80078125,11818.565,17304.33438425901,18131,0.0769999995827674,0.0019640912047148994,0.008783682895503941,1,6.445332880239026,2023-01-11 18:11:55.064,213,241,1,0.011049895559082756,1.0,0.2629720853858785,0.0026778780351542995,6.445332880239026,0.010405770412253055
2023-01-10 18:23:24.056,17320.69921875,17395.0,17313.900390625,17395.0,11808.642,17348.65629040212,18504,0.0529999993741512,0.002076341613478535,0.009285681984499196,1,7.992318072423943,2023-01-11 22:56:35.770,218,248,1,0.010010093595100855,1.0,0.25890937019969285,0.0024593598774290152,7.992318072423943,0.01270397892663562
2023-01-10 21:40:00.582,17431.099609375,17483.80078125,17426.69921875,17477.599609375,11719.263,17453.55913069162,27219,0.0399999991059303,0.00200598573962105,0.00897104095137572,1,12.019819082017476,2023-01-11 23:27:49.059,224,249,1,0.010721849643232417,1.0,0.23305860805860815,0.002103202387950481,12.019819082017476,0.017198173117764712
2023-01-11 02:58:51.341,17447.099609375,17465.0,17395.599609375,17395.80078125,12831.898,17427.792628235064,28805,0.0439999997615814,0.002048207433386553,0.00915986210614541,1,17.30484330266999,2023-01-11 22:56:35.770,228,248,1,0.009964059515278123,1.0,0.21553287981859418,0.0007075789549924874,17.30484330266999,0.022898152314073186
2023-01-11 15:43:21.974,17389.900390625,17392.80078125,17327.5,17344.099609375,12892.743,17350.48163659298,18764,0.0779999978840351,0.0019449948962847066,0.008698281607965515,1,22.76311929161886,2023-01-11 18:11:55.064,237,241,1,0.011493819591304799,1.0,0.18190476190476193,0.0013142145572315532,22.76311929161886,0.025421143348842795
2023-01-11 18:09:36.077,17372.0,17461.80078125,17368.599609375,17451.0,12855.195,17400.985734563015,22423,0.0579999983310699,0.002059426922955231,0.009210037188842238,1,19.16655296173999,2023-01-11 23:27:49.059,240,249,1,0.01224493472620658,1.0,0.1876190476190476,0.002825455844394816,19.16655296173999,0.022077006104041303
2023-01-11 18:11:55.064,17450.900390625,17550.0,17448.0,17544.599609375,12779.843,17500.167859426885,16293,0.1099999994039535,0.002250050893169541,0.010062533499922421,1,19.01122783029688,2023-01-11 23:33:26.994,241,251,1,0.019126742117821394,1.0,0.20844155844155843,0.005216101378874948,19.01122783029688,0.024328409376617375
2023-01-11 22:56:35.770,17530.5,17583.099609375,17503.80078125,17570.0,12747.104,17542.341084729884,26555,0.0509999990463256,0.0023033857224930873,0.010301054107794019,1,10.591625553742183,2023-01-11 23:33:26.994,248,251,1,0.017680027911321616,1.0,0.2375,0.004612718423286196,10.591625553742183,0.01544349066047994
2023-01-11 23:27:49.059,17569.900390625,17666.0,17541.400390625,17666.0,12715.185,17599.09486205162,23305,0.0579999983310699,0.002462686158933553,0.011013467317246551,1,10.336274071777416,2023-01-11 23:33:26.994,249,251,1,0.012231041787387653,1.0,0.2611111111111111,0.004237604899982598,10.336274071777416,0.01656946958838346
2023-01-11 23:33:26.994,17685.099609375,17890.0,17685.099609375,17883.400390625,12578.7295,17776.37621005445,18446,0.1129999980330467,0.0031380357755269703,0.014033722619809154,1,8.432936093678494,2023-01-12 00:58:37.059,251,259,1,0.01479763060053152,1.0,0.8055555555555556,0.012039477174449347,8.432936093678494,0.04170552027748049
2023-01-12 00:55:21.248,17949.80078125,18130.0,17920.5,18050.0,17955.27,18022.107207513345,24616,0.1129999980330467,0.003080770159556249,0.013777622999641293,1,3.3411902574650694,2023-01-12 17:34:34.770,258,291,1,0.013913853801051701,1.0,0.27839635854341727,0.007278081036760246,3.3411902574650694,0.005710629622877061
2023-01-12 01:01:27.857,18150.099609375,18300.0,18142.69921875,18223.099609375,17751.533,18223.313590575464,29105,0.1099999994039535,0.0031224970464903508,0.013964231310989492,1,4.167620373148077,2023-01-12 14:43:42.439,260,285,0,-0.014281320823032573,1.0,0.29148351648351656,0.000995921778560999,4.167620373148077,0.007457983011137012
2023-01-12 06:18:56.287,18167.30078125,18169.900390625,18070.0,18133.5,17869.607,18113.064643758604,38002,0.0509999990463256,0.0031411024536206152,0.014047437221174153,1,7.891297271035197,2023-01-12 17:37:06.790,267,292,1,0.016077652264522513,1.0,0.1973901098901099,0.0023857919821651686,7.891297271035197,0.009562975206434201
2023-01-12 12:33:30.572,18160.19921875,18277.599609375,18157.099609375,18270.900390625,17782.277,18198.207395649748,44181,0.0430000014603138,0.003176644101242696,0.014206384301404786,1,9.555037581538476,2023-01-12 14:43:42.439,271,285,0,-0.01690097383922229,1.0,0.18301587301587302,0.001343839680149993,9.555037581538476,0.010735947880638145
2023-01-12 13:31:29.227,18175.0,18377.400390625,18088.0,18144.80078125,17802.455,18180.27816065802,38162,0.1099999994039535,0.00324185022670778,0.0144979949595834,1,11.651513464479521,2023-01-12 17:37:06.790,275,292,1,0.015454647252040488,1.0,0.15548941798941796,0.0014921542353634083,11.651513464479521,0.011122500051439164
2023-01-12 13:36:14.254,18035.400390625,18244.0,18021.30078125,18244.0,17838.545,18145.55483574006,31196,0.1000000014901161,0.004014032503230883,0.0179512990822358,1,10.802527065278655,2023-01-12 17:37:54.111,277,293,1,0.025756212199992135,1.0,0.155812324929972,0.007628557757263574,10.802527065278655,0.010333475355674446
2023-01-12 14:00:17.067,18195.599609375,18311.19921875,18175.5,18271.0,17722.197,18259.40032076542,35287,0.0599999986588954,0.004127054842009658,0.0184567503472065,1,9.769894880300734,2023-01-12 14:54:19.692,281,286,0,-0.019269312313440423,1.0,0.1369047619047619,0.0019803211657205455,9.769894880300734,0.008211598038656225
2023-01-12 14:34:56.243,18149.400390625,18171.0,18063.80078125,18075.19921875,17859.893,18120.561525153214,35792,0.0549999997019767,0.004183661173778415,0.018709901558790196,1,9.150451622314103,2023-01-12 17:37:06.790,284,292,1,0.01929791882422016,1.0,0.14484126984126985,0.0025808720764930234,9.150451622314103,0.008136808407558784
2023-01-12 14:54:19.692,17964.599609375,18042.0,17920.099609375,17922.30078125,17998.838,17982.228620804915,38533,0.0560000017285347,0.004229540173092705,0.01891507868120303,1,9.400755889922522,2023-01-12 17:34:34.770,286,291,1,0.021013747463854315,1.0,0.14781746031746032,0.002728230627438471,9.400755889922522,0.00853115335531904
2023-01-12 16:20:41.686,18073.0,18123.0,18045.69921875,18116.900390625,17898.604,18085.698334217075,45456,0.0359999984502792,0.004304231337517922,0.01924910772314983,1,6.210873894948108,2023-01-12 17:37:54.111,289,293,1,0.03274724518709604,1.0,0.16547619047619047,0.006738534694865272,6.210873894948108,0.006309681866889255
2023-01-12 17:34:34.770,18164.400390625,18302.900390625,18162.5,18302.900390625,17745.775,18236.530831943437,30996,0.0640000030398368,0.004389940509539901,0.019632410793022567,1,6.646518113751604,2023-01-12 17:37:54.111,291,293,1,0.022532932469504274,1.0,0.18055555555555555,0.0060171021263253155,6.646518113751604,0.007367570251455452
2023-01-12 17:37:54.111,18427.30078125,18750.0,18424.5,18720.0,17385.41,18614.93386343006,30805,0.1049999967217445,0.0052525376555740575,0.02349006250448194,1,7.134556617297412,2023-01-13 15:23:53.526,293,331,1,0.024014876203873214,1.0,0.3366910866910863,0.013267820223480628,7.134556617297412,0.014747480994570586
2023-01-12 18:01:48.185,18835.099609375,19000.0,18803.400390625,18845.69921875,17115.85,18909.98722580485,38567,0.0759999975562095,0.005238340085926443,0.023426569042787233,1,8.714980308411086,2023-01-13 17:21:32.444,299,337,1,0.025099300287232396,1.0,0.22710622710622716,0.004224914586126179,8.714980308411086,0.012151074670869936
2023-01-12 18:30:01.656,18862.599609375,18874.69921875,18616.0,18640.0,17272.525,18739.914410701473,34781,0.0610000006854534,0.005734613035625802,0.025645969144631436,1,10.544019047423872,2023-01-13 15:16:14.936,302,330,1,0.026418328798490265,1.0,0.2151067323481118,0.0021911577952889918,10.544019047423872,0.013924493984929181
2023-01-12 19:43:00.231,18825.900390625,18952.5,18793.80078125,18938.0,17149.799,18872.572392929716,40977,0.0489999987185001,0.005505282886759954,0.02462037354032307,1,11.22375035303715,2023-01-13 20:41:19.364,306,344,1,0.025565447656967777,1.0,0.18949938949938966,0.0051084607185469325,11.22375035303715,0.013057650811121398
2023-01-12 21:17:42.072,18940.0,18940.599609375,18772.80078125,18813.400390625,17185.5,18837.250044784694,32182,0.0949999988079071,0.005389133823917576,0.024100939140246164,1,16.797083194175563,2023-01-13 17:21:32.444,312,337,1,0.026814627333260788,1.0,0.17399267399267399,0.002634400690122817,16.797083194175563,0.017942546189491766
2023-01-13 10:53:54.017,18880.099609375,19050.0,18851.099609375,18996.30078125,20197.564,18960.257237377387,42094,0.0549999997019767,0.004747072133142409,0.02122955196760272,1,16.22177989494001,2023-01-13 20:41:19.364,322,344,1,0.022491668731191794,1.0,0.16915113871635612,0.004230046746367117,16.22177989494001,0.01684583983570647
2023-01-13 14:51:06.148,18898.599609375,19020.0,18896.19921875,19010.099609375,20216.66,18943.29583627516,42641,0.050000000745058,0.004626624997251913,0.020690896000510113,1,16.09056417760711,2023-01-13 20:41:19.364,327,344,1,0.021765536890793413,1.0,0.16984126984126988,0.004066815420590564,16.09056417760711,0.016777750709901583
2023-01-13 15:23:53.526,19138.69921875,19220.0,19068.0,19175.0,20002.592,19147.775350489606,40541,0.0649999976158142,0.00430700769622589,0.01926152397675171,1,17.311579815298533,2023-01-13 21:38:20.526,331,347,1,0.024948268049683975,1.0,0.20014005602240895,0.005522521236169188,17.311579815298533,0.02127110035287909
2023-01-13 17:21:32.444,19110.400390625,19350.099609375,19098.0,19324.69921875,19920.508,19224.191237815565,37333,0.0529999993741512,0.004557291193808327,0.020380825805233177,1,16.57466572002447,2023-01-13 21:39:58.277,337,348,1,0.020893088527849102,1.0,0.22996031746031745,0.007057872127945616,16.57466572002447,0.023400056976411704
2023-01-13 20:41:19.364,19365.400390625,19491.0,19307.400390625,19428.400390625,19745.496,19394.9853849568,43763,0.0529999993741512,0.004132839917224025,0.01848262199007505,1,12.23919639614255,2023-01-13 21:58:40.386,344,350,1,0.018900529174237235,1.0,0.34523809523809523,0.006722961970835499,12.23919639614255,0.02594124722782889
2023-01-13 21:38:20.526,19500.0,19660.0,19440.0,19659.400390625,19568.182,19561.15670335833,35291,0.1000000014901161,0.0043154917171855395,0.019299465671928327,1,9.90887974151936,2023-01-14 00:12:54.292,347,357,1,0.03292696834222042,1.0,0.4242424242424242,0.012980508869751436,9.90887974151936,0.025808210395646732
2023-01-13 22:14:56.285,19799.19921875,19940.0,19792.19921875,19892.30078125,19283.184,19860.10687923557,45291,0.0579999983310699,0.004059478604368974,0.018154540225150003,1,8.652065773462828,2023-01-14 00:12:54.292,351,357,1,0.021149822192690237,1.0,0.4404761904761905,0.008025048427931843,8.652065773462828,0.023397070700818975
2023-01-14 00:07:44.903,19874.400390625,20100.0,19860.80078125,20021.69921875,23388.234,19976.09029883424,43071,0.0829999968409538,0.003975705976645122,0.01777989764466137,1,5.061190665375724,2023-01-14 00:28:32.569,356,359,1,0.01788946062781349,1.0,0.3958333333333333,0.007741301736892508,5.061190665375724,0.012299410569705904
2023-01-14 00:12:54.292,20021.599609375,20344.599609375,19972.0,20317.5,23168.562,20169.33517609344,47595,0.090999998152256,0.004665372403004268,0.020864179666938175,1,3.270674210793129,2023-01-14 00:38:45.993,357,361,1,0.031166634924383985,1.0,0.4166666666666667,0.015635153291838292,3.270674210793129,0.008366528252457575
2023-01-14 00:37:19.837,20383.099609375,20511.0,20321.80078125,20511.0,22929.988,20412.65637438663,50322,0.0740000009536743,0.004842856889094357,0.021657914418636286,-1,-3.7086272985332425,2023-01-14 00:38:45.993,360,361,0,-0.02168789096984014,1.0,0.41666666666666663,0.010356907302551736,3.7086272985332425,0.009486831482212809
2023-01-14 00:38:45.993,20511.099609375,21000.0,20475.599609375,20960.69921875,22532.508,20697.032963685677,43845,0.1000000014901161,0.00608958309243415,0.027233443498632288,-1,-5.776613317218228,2023-01-14 09:20:25.331,361,379,1,0.027918581769991846,1.0,0.30438596491228076,0.0024313918802516665,5.776613317218228,0.010794863563959183
2023-01-14 00:40:20.811,20964.599609375,21330.0,20855.0,21314.5,22197.04,21050.206304360203,60576,0.0680000036954879,0.006548897006791381,0.02928755776966086,-1,-8.130441233343355,2023-01-14 09:20:25.331,362,379,1,0.044656955483496574,1.0,0.3027777777777778,0.004797905109695091,8.130441233343355,0.015113232006736062
2023-01-14 00:45:07.685,21173.5,21493.5,21017.19921875,21017.30078125,21969.3,21266.734976247437,57166,0.0640000030398368,0.006905473277952156,0.030882215332618642,-1,-4.287135686843273,2023-01-15 23:12:15.352,364,419,1,0.006142408363700724,0.7800446827426863,0.25386904761904744,0.004497589681083016,4.287135686843273,0.00668184227533106
2023-01-14 02:12:22.094,20832.30078125,21053.69921875,20828.0,21037.30078125,22294.355,20957.399606971307,59168,0.050000000745058,0.007076612729376435,0.03164757422665206,-1,-5.82276901410011,2023-01-16 01:30:22.343,370,423,0,-0.00482258585843276,0.22090320574976097,0.23981481481481454,0.0025337118494604544,5.82276901410011,0.008572841768994218
2023-01-14 09:20:25.331,20799.80078125,20800.0,20374.5,20383.599609375,22678.668,20602.326573096372,53685,0.0829999968409538,0.007924545212410657,0.03543964357144148,1,5.056906080910762,2023-01-14 14:34:33.062,379,390,1,0.039081847830900074,1.0,0.29444444444444445,0.006595001304793331,5.056906080910762,0.009141290054453724
2023-01-14 12:34:40.483,20597.099609375,20988.0,20586.0,20902.30078125,22449.45,20812.900413002106,54152,0.0630000010132789,0.008047503805429509,0.035989531116257245,-1,-3.6858388839674943,2023-01-16 10:48:43.003,387,433,1,0.0041373163689542025,0.23976743483885207,0.22269503546099295,0.00039028476261083285,3.6858388839674943,0.005039252498997275
