timestamp,open,high,low,close,volume,vwap,trades,median_trade_size
2023-01-04 02:39:19.877,16664.80078125,16749.80078125,16642.900390625,16726.099609375,38013.066,16691.2115203913,88279,0.029999999329447746
2023-01-04 03:57:16.746,16726.0,16848.0,16718.0,16831.900390625,37765.35,16798.985225550994,69604,0.05900000035762787
2023-01-04 06:26:14.269,16832.0,16904.400390625,16829.0,16857.0,37631.48,16859.635502338104,80633,0.041999999433755875
2023-01-04 09:52:49.361,16857.0,16913.599609375,16824.5,16836.80078125,37632.664,16859.604321930903,85020,0.03700000047683716
2023-01-04 14:42:23.894,16836.69921875,16847.400390625,16789.0,16844.599609375,37715.395,16821.73632897533,94852,0.028999999165534973
2023-01-04 16:12:57.273,16844.69921875,16862.400390625,16759.30078125,16860.099609375,37739.027,16811.57386179909,76991,0.05000000074505806
2023-01-04 18:07:12.795,16860.099609375,16945.599609375,16834.099609375,16901.80078125,37581.66,16883.595193479625,79569,0.04399999976158142
2023-01-04 19:09:10.430,16901.80078125,16984.599609375,16872.099609375,16887.19921875,37480.477,16928.343357316942,71557,0.05300000309944153
2023-01-04 20:44:04.143,16887.19921875,16896.0,16777.69921875,16789.69921875,37689.676,16831.206125518846,76238,0.05400000140070915
2023-01-05 01:44:38.962,16789.69921875,16869.0,16766.0,16831.19921875,35703.242,16822.39603409712,86840,0.029999999329447746
2023-01-05 10:05:50.857,16831.19921875,16840.69921875,16775.099609375,16808.900390625,35726.12,16809.17094623205,111318,0.01900000125169754
2023-01-05 14:04:44.976,16809.0,16830.0,16740.400390625,16783.5,35754.938,16797.69245846385,81181,0.03400000184774399
2023-01-05 15:34:23.691,16783.5,16863.0,16753.19921875,16844.5,35715.88,16815.45149651996,67069,0.05900000035762787
2023-01-05 19:55:34.533,16844.5,16872.80078125,16794.0,16863.30078125,35680.312,16834.33219317452,85116,0.03400000184774399
2023-01-06 03:21:06.070,16863.19921875,16867.80078125,16795.599609375,16827.80078125,39282.254,16834.820817280153,98628,0.023000000044703484
2023-01-06 09:57:02.215,16827.900390625,16834.19921875,16755.0,16778.19921875,39388.523,16791.304089626276,92039,0.030000001192092896
2023-01-06 13:02:32.056,16778.19921875,16796.80078125,16685.19921875,16709.099609375,39521.44,16737.992622739916,80181,0.05000000074505806
2023-01-06 13:45:33.098,16709.0,16794.599609375,16664.80078125,16790.30078125,39509.32,16739.18070443478,64972,0.07599999755620956
2023-01-06 15:38:20.804,16790.19921875,16812.599609375,16715.0,16795.599609375,39454.97,16762.112245135948,69052,0.06599999964237213
2023-01-06 18:38:05.274,16795.69921875,16858.599609375,16790.900390625,16847.900390625,39316.285,16824.364806711365,76919,0.05900000035762787
2023-01-06 20:02:40.355,16847.900390625,17015.599609375,16833.80078125,16989.30078125,39093.25,16916.94199297445,64776,0.0689999982714653
2023-01-06 21:15:57.319,16989.400390625,17030.0,16881.0,16914.80078125,39016.07,16952.00244919394,74053,0.06800000369548798
2023-01-07 02:11:46.555,16914.599609375,16974.400390625,16908.5,16938.30078125,34111.645,16943.24167000981,81783,0.04099999740719795
2023-01-07 13:08:58.695,16938.30078125,16948.099609375,16902.0,16917.80078125,34145.867,16925.86728098581,107543,0.028999999165534973
2023-01-08 00:03:32.588,16917.900390625,16945.80078125,16900.099609375,16943.099609375,32807.45,16927.816531864013,98736,0.02500000037252903
2023-01-08 10:00:32.338,16943.19921875,16960.0,16905.0,16927.5,32776.152,16932.379700146714,92732,0.02500000037252903
2023-01-08 16:00:31.005,16927.5,17015.599609375,16912.69921875,16997.19921875,32752.725,16950.737860541954,78355,0.03799999877810478
2023-01-08 20:12:20.793,16997.19921875,17015.099609375,16910.19921875,16934.5,32774.27,16939.286086154105,77495,0.04500000178813934
2023-01-08 23:10:58.475,16934.5,17100.0,16931.30078125,17024.099609375,32667.148,16996.039770083054,62567,0.05000000074505806
2023-01-09 00:14:11.055,17024.19921875,17181.099609375,17006.69921875,17170.0,38085.465,17094.72358036874,69981,0.05999999865889549
2023-01-09 01:57:44.045,17169.900390625,17238.599609375,17098.19921875,17178.19921875,37885.773,17159.32536119157,76986,0.0560000017285347
2023-01-09 04:13:19.047,17178.30078125,17245.099609375,17154.30078125,17194.5,37821.74,17200.33077702205,75244,0.05000000074505806
2023-01-09 08:43:45.256,17194.400390625,17248.0,17171.69921875,17211.400390625,37808.93,17205.80312417617,88125,0.04600000008940697
2023-01-09 10:59:29.909,17211.400390625,17277.69921875,17180.099609375,17254.80078125,37743.695,17237.088933716233,70444,0.054999999701976776
2023-01-09 14:08:09.461,17254.900390625,17289.0,17181.900390625,17209.599609375,37734.332,17239.901943006516,79027,0.04800000041723251
2023-01-09 15:48:52.345,17209.69921875,17306.80078125,17200.099609375,17297.69921875,37701.11,17255.615941680244,69615,0.057999998331069946
2023-01-09 16:54:48.181,17297.69921875,17345.0,17257.30078125,17345.0,37600.945,17302.85935338107,65642,0.057999998331069946
2023-01-09 18:44:03.823,17345.0,17387.80078125,17308.099609375,17320.5,37502.82,17347.40640050623,77587,0.04800000041723251
2023-01-09 20:35:53.159,17320.400390625,17348.30078125,17191.599609375,17208.5,37652.85,17277.0433451781,71528,0.052000001072883606
2023-01-09 23:08:59.903,17208.5,17238.0,17157.0,17163.5,37840.633,17192.807409071702,72887,0.05000000074505806
2023-01-10 04:08:40.486,17163.599609375,17227.69921875,17118.30078125,17193.69921875,39688.707,17177.606898585855,89276,0.039000000804662704
2023-01-10 09:52:38.046,17193.80078125,17269.900390625,17181.19921875,17237.900390625,39582.82,17224.357942903043,89901,0.03799999877810478
2023-01-10 14:08:20.064,17237.80078125,17293.69921875,17204.400390625,17293.69921875,39543.61,17242.605827681167,83879,0.04600000008940697
2023-01-10 15:13:03.611,17293.80078125,17346.0,17209.5,17345.69921875,39460.793,17275.174273163506,68817,0.0689999982714653
2023-01-10 16:42:33.086,17345.80078125,17368.69921875,17263.30078125,17285.099609375,39391.203,17315.39504140754,77172,0.05700000002980232
2023-01-10 18:40:24.994,17285.0,17438.0,17273.30078125,17414.400390625,39251.57,17363.76879753386,73584,0.05400000140070915
2023-01-10 20:30:29.730,17414.400390625,17485.400390625,17390.400390625,17451.30078125,39105.785,17431.951151922272,80570,0.05000000074505806
2023-01-11 00:56:51.854,17451.30078125,17487.5,17393.30078125,17458.400390625,42750.918,17442.200653537893,96408,0.04100000113248825
2023-01-11 05:58:12.310,17458.5,17500.0,17360.0,17392.099609375,42804.656,17420.036807641485,96144,0.03999999910593033
2023-01-11 12:19:47.335,17392.0,17464.0,17380.0,17400.0,42799.758,17427.411486000034,105952,0.03400000184774399
2023-01-11 15:36:08.733,17399.900390625,17429.69921875,17340.0,17345.0,42855.3,17394.501015015474,91668,0.041999999433755875
2023-01-11 18:08:30.031,17345.0,17423.30078125,17306.400390625,17420.69921875,42971.66,17351.72322873163,84110,0.05000000074505806
2023-01-11 19:01:43.459,17420.599609375,17550.900390625,17415.400390625,17481.19921875,42641.42,17486.23493278228,74344,0.06299999356269836
2023-01-11 21:55:50.438,17481.30078125,17574.0,17460.0,17546.900390625,42539.99,17528.286254513263,100031,0.04200000315904617
2023-01-11 23:30:17.716,17547.0,17705.0,17503.80078125,17682.0,42387.746,17592.504924790734,77267,0.06199999898672104
2023-01-11 23:37:25.878,17682.0,18008.400390625,17661.69921875,17957.5,41720.465,17873.921444789852,68157,0.10000000149011612
2023-01-12 00:48:31.591,17957.5,18013.19921875,17856.0,17930.0,60175.73,17926.498673419504,120031,0.05400000140070915
2023-01-12 01:04:14.073,17930.0,18300.0,17920.5,18220.099609375,59472.504,18140.084445205262,94417,0.10400000214576721
2023-01-12 02:49:02.153,18220.0,18400.0,18136.69921875,18283.599609375,59177.887,18230.099768282496,125350,0.050999999046325684
2023-01-12 06:19:40.979,18283.5,18283.69921875,18070.0,18140.5,59342.95,18180.489057683753,135133,0.04899999871850014
2023-01-12 11:45:52.066,18140.400390625,18211.5,18062.0,18211.30078125,59446.297,18147.195478516547,150393,0.039000000804662704
2023-01-12 13:30:02.865,18211.400390625,18350.0,17954.19921875,17954.19921875,59195.24,18225.307143884937,127865,0.05299999937415123
2023-01-12 13:36:16.164,17954.099609375,18377.400390625,17907.30078125,18254.599609375,59489.062,18135.134860281407,109845,0.10000000149011612
2023-01-12 13:54:36.998,18254.599609375,18272.80078125,18051.0,18272.80078125,59414.188,18158.710056531272,93564,0.07999999821186066
2023-01-12 14:32:24.884,18272.80078125,18348.80078125,18100.0,18100.0,59184.906,18227.462446663973,118625,0.054999999701976776
2023-01-12 15:11:37.910,18100.0,18117.099609375,17920.0,18080.0,59880.17,18017.55007226527,125351,0.05700000002980232
2023-01-12 17:28:16.058,18080.0,18223.0,18031.69921875,18223.0,59563.316,18111.117720363985,140930,0.04100000113248825
2023-01-12 17:39:28.419,18223.0,18759.19921875,18219.900390625,18701.599609375,58335.56,18493.342130262365,98318,0.09399999678134918
2023-01-12 17:50:40.933,18701.5,18920.0,18642.80078125,18679.30078125,57533.08,18751.41264277179,106829,0.07999999821186066
2023-01-12 18:13:11.460,18679.5,19000.0,18679.5,18784.19921875,57316.04,18822.59059949735,132970,0.06700000166893005
2023-01-12 18:50:19.910,18784.80078125,18878.80078125,18607.900390625,18767.30078125,57574.113,18739.39693218332,121462,0.05700000002980232
2023-01-12 19:50:20.095,18767.30078125,19062.5,18753.69921875,18860.599609375,57155.324,18874.226416433114,135090,0.052000001072883606
2023-01-12 21:00:28.182,18860.599609375,19120.0,18814.19921875,19020.69921875,56966.227,18940.007334880058,142198,0.05599999614059925
2023-01-12 22:35:32.612,19020.599609375,19033.19921875,18758.5,18823.0,57215.31,18853.76649001754,132867,0.052000001072883606
2023-01-13 04:02:10.165,18823.0,18928.0,18711.0,18874.400390625,67819.63,18822.575305236496,184568,0.03100000135600567
2023-01-13 10:20:34.074,18874.30078125,18989.900390625,18770.5,18982.0,67696.78,18856.798893108204,175555,0.03500000014901161
2023-01-13 12:04:49.583,18982.099609375,19050.0,18851.099609375,18892.900390625,67340.0,18956.662158891697,151142,0.05000000074505806
2023-01-13 14:51:38.254,18892.900390625,19042.0,18801.400390625,19040.099609375,67577.75,18893.306221782255,148790,0.05000000074505806
2023-01-13 15:20:03.763,19040.0,19184.0,18981.80078125,19152.900390625,66899.02,19079.067785164552,132256,0.06199999898672104
2023-01-13 16:01:50.373,19152.900390625,19299.19921875,19133.5,19212.19921875,66394.586,19225.948945519194,153072,0.05000000074505806
2023-01-13 17:21:50.368,19212.19921875,19350.099609375,19053.0,19296.400390625,66623.29,19160.60313066503,153661,0.04100000113248825
2023-01-13 18:40:50.292,19296.400390625,19398.0,19211.900390625,19275.0,66148.51,19297.89416938282,149287,0.04899999871850014
2023-01-13 20:39:41.325,19275.0,19489.0,19239.0,19489.0,66003.766,19340.761355940922,155772,0.04399999976158142
2023-01-13 21:38:28.292,19471.80078125,19690.0,19367.0,19689.5,65519.824,19482.858724142276,138879,0.06000000238418579
2023-01-13 22:07:03.435,19689.599609375,19904.80078125,19678.599609375,19817.69921875,64494.57,19794.92106100696,144594,0.06599999964237213
2023-01-13 23:03:35.505,19818.400390625,19997.80078125,19780.0,19877.80078125,64153.93,19896.38993205609,153869,0.05999999865889549
2023-01-14 00:14:06.835,19877.69921875,20344.599609375,19725.900390625,20194.0,77838.78,20008.88297037415,163482,0.0689999982714653
2023-01-14 00:38:25.516,20194.900390625,20765.0,20147.19921875,20732.599609375,76388.375,20388.90965025745,165517,0.08100000023841858
2023-01-14 00:45:02.669,20732.5,21544.0,20728.900390625,21050.0,73674.93,21155.934315691688,183530,0.07000000029802322
2023-01-14 01:20:57.829,21050.0,21230.69921875,20835.19921875,21005.69921875,74171.16,20982.435412239673,227788,0.050999999046325684
2023-01-14 02:22:59.136,21005.80078125,21059.30078125,20711.0,20866.0,74553.09,20890.715883532794,191737,0.054999999701976776
2023-01-14 04:52:43.948,20865.900390625,21060.0,20795.400390625,20954.599609375,74373.01,20941.419519082698,200220,0.04800000041723251
2023-01-14 09:00:21.809,20954.5,21045.0,20801.30078125,21007.5,74417.91,20928.76221663895,235319,0.03400000184774399
2023-01-14 09:34:08.986,21007.400390625,21014.0,20322.0,20503.30078125,75559.72,20612.556666590972,197509,0.06599999964237213
2023-01-14 11:06:33.072,20502.400390625,20596.400390625,20257.30078125,20541.30078125,76161.16,20450.190223841517,213380,0.052000001072883606
2023-01-14 12:43:01.481,20541.30078125,20988.0,20532.19921875,20916.400390625,75075.21,20745.152839821218,197338,0.053999999538064
2023-01-14 14:38:31.040,20916.30078125,21240.0,20801.19921875,20848.400390625,74290.92,20964.457874948253,214091,0.04500000178813934
2023-01-14 16:00:13.746,20848.400390625,20927.599609375,20544.0,20803.0,74933.31,20784.935924501853,226055,0.04699999839067459
2023-01-14 19:52:56.540,20803.099609375,20930.5,20670.69921875,20796.80078125,74865.69,20804.05013755021,222832,0.03400000184774399
2023-01-15 00:20:44.994,20796.69921875,21092.0,20736.80078125,20925.30078125,73959.99,20940.197168225182,230007,0.03200000151991844
2023-01-15 03:21:49.259,20925.19921875,20972.30078125,20556.0,20604.30078125,74678.52,20735.933278974153,201241,0.035999998450279236
2023-01-15 09:19:13.451,20604.400390625,20798.0,20579.69921875,20646.599609375,74825.086,20697.315233258105,222501,0.03100000135600567
2023-01-15 14:48:40.605,20644.900390625,20880.0,20630.099609375,20785.0,74694.89,20732.825458407453,219073,0.03700000047683716
2023-01-15 17:26:58.589,20785.0,21028.0,20784.900390625,21025.19921875,74076.91,20906.12487760199,201818,0.035999998450279236
2023-01-15 19:50:39.471,21024.900390625,21073.80078125,20670.0,20866.30078125,74224.41,20864.91855836186,198979,0.03999999910593033
2023-01-16 01:07:12.772,20866.400390625,21060.0,20750.0,21058.80078125,78627.95,20895.333956385548,224789,0.03200000151991844
2023-01-16 02:20:22.231,21058.900390625,21344.400390625,21025.599609375,21264.80078125,77575.23,21177.37699679527,195098,0.04699999839067459
2023-01-16 04:56:13.636,21264.900390625,21449.30078125,21036.599609375,21149.69921875,77426.62,21218.797196384374,219491,0.035999998450279236
2023-01-16 08:17:12.086,21149.69921875,21276.0,20619.0,20819.900390625,78224.39,21002.471194251564,229074,0.03800000250339508
2023-01-16 13:05:56.034,20819.599609375,20915.0,20720.099609375,20830.0,78922.34,20817.733373388302,246458,0.035999998450279236
2023-01-16 15:32:52.162,20830.0,20979.900390625,20606.599609375,20944.0,78872.31,20828.976872295156,218296,0.04699999839067459
2023-01-16 17:58:39.546,20944.099609375,21200.0,20919.400390625,21103.099609375,78140.76,21025.027004976095,233335,0.039000000804662704
2023-01-16 19:54:51.604,21103.19921875,21431.0,21058.0,21330.900390625,77223.625,21274.793271419865,232926,0.041999999433755875
2023-01-16 23:04:44.374,21330.900390625,21498.0,21056.0,21150.900390625,77358.41,21239.720443548376,230591,0.04399999976158142
2023-01-17 02:46:51.988,21150.80078125,21308.900390625,20827.80078125,21082.599609375,79507.49,21091.953999269856,228718,0.039000000804662704
2023-01-17 10:07:41.467,21082.599609375,21252.0,21062.099609375,21148.0,79290.05,21150.23348752935,242273,0.035999998450279236
2023-01-17 14:12:35.368,21147.900390625,21397.5,21077.69921875,21382.30078125,78958.1,21239.523021651312,218572,0.04699999839067459
2023-01-17 14:36:14.216,21382.30078125,21640.0,21080.0,21181.900390625,78529.83,21355.378059396382,188419,0.06400000303983688
2023-01-17 15:42:59.073,21182.0,21394.099609375,21055.0,21089.30078125,79013.44,21224.438289143363,213269,0.05000000074505806
2023-01-17 18:45:27.582,21089.19921875,21370.0,21024.30078125,21310.80078125,79186.055,21178.690030763857,216401,0.04699999839067459
2023-01-17 23:50:01.092,21310.900390625,21426.0,21124.30078125,21177.30078125,78735.86,21299.65167623364,228313,0.0430000014603138
2023-01-18 07:37:50.102,21177.19921875,21376.30078125,21103.599609375,21297.599609375,85234.95,21251.814843908716,243194,0.03999999910593033
2023-01-18 13:33:49.464,21297.599609375,21420.69921875,21132.099609375,21210.0,85222.78,21254.75299882391,233780,0.041999999433755875
2023-01-18 14:24:07.059,21212.599609375,21672.0,21207.80078125,21432.0,84461.43,21447.079245531746,219081,0.04600000008940697
2023-01-18 15:45:02.532,21432.0,21568.0,21260.19921875,21281.900390625,84600.02,21410.53802318609,219544,0.0430000014603138
2023-01-18 16:07:12.890,21282.599609375,21313.69921875,20800.0,20842.599609375,86147.305,21026.68945830336,242870,0.05000000074505806
2023-01-18 16:43:00.415,20842.30078125,20937.0,20500.0,20636.0,87406.29,20723.98541608678,290360,0.03799999877810478
2023-01-18 17:09:29.836,20636.0,21000.0,20386.0,20936.400390625,87429.016,20718.403026911234,307253,0.039000000804662704
2023-01-18 18:34:50.461,20936.599609375,21138.0,20840.30078125,21002.19921875,86419.34,20960.722625960778,311995,0.03099999949336052
2023-01-18 21:53:11.933,21002.19921875,21040.0,20665.0,20777.599609375,86897.43,20845.066784484094,259824,0.03800000250339508
2023-01-19 03:46:21.298,20777.599609375,20822.0,20621.099609375,20791.0,84660.32,20732.460574459627,234324,0.03700000047683716
2023-01-19 12:52:31.320,20790.900390625,20882.0,20688.69921875,20690.30078125,84376.56,20786.591447869978,237882,0.03799999877810478
2023-01-19 15:26:07.603,20690.30078125,20962.69921875,20661.0,20900.19921875,84372.92,20798.668892116755,197717,0.04800000041723251
2023-01-19 19:32:29.087,20900.30078125,21119.80078125,20786.80078125,21119.80078125,83841.01,20924.79524974668,223056,0.04100000113248825
2023-01-20 00:28:31.266,21119.900390625,21183.900390625,20913.400390625,21092.0,87771.97,21062.812565539138,241580,0.04100000113248825
2023-01-20 07:16:31.477,21092.099609375,21223.19921875,20856.400390625,20883.5,87844.63,21046.23561087826,233265,0.04600000008940697
2023-01-20 14:27:42.058,20883.0,21145.0,20877.099609375,21047.099609375,87996.414,21010.36889167418,238229,0.04399999976158142
2023-01-20 16:44:08.053,21047.19921875,21320.0,21006.69921875,21320.0,87319.13,21172.188814003395,194650,0.05299999937415123
2023-01-20 18:32:15.832,21320.0,21439.69921875,21276.80078125,21335.900390625,86586.82,21351.809254701937,188742,0.050999999046325684
2023-01-20 20:06:14.056,21336.0,22041.099609375,21324.5,21868.19921875,85668.25,21580.75613324247,186186,0.06400000303983688
2023-01-20 20:45:14.298,21868.0,22296.0,21800.5,22091.900390625,84184.42,21961.574652759817,206047,0.05700000002980232
2023-01-20 21:40:56.370,22091.69921875,22442.400390625,22074.80078125,22305.900390625,83020.016,22268.804088252742,222283,0.050999999046325684
2023-01-20 23:00:41.955,22306.0,22750.0,22268.0,22587.599609375,82063.28,22528.84283960008,240449,0.04999999701976776
2023-01-21 00:41:10.594,22587.599609375,22812.400390625,22422.0,22607.80078125,86910.3,22614.665399396334,222223,0.04899999871850014
2023-01-21 08:41:15.809,22607.69921875,22763.900390625,22487.0,22712.0,86924.516,22611.0724987279,278551,0.03200000151991844
2023-01-21 10:03:51.511,22712.0,23197.0,22679.900390625,23190.599609375,85773.766,22916.19186107199,206689,0.057999998331069946
2023-01-21 10:31:01.125,23190.69921875,23330.0,22555.0,22674.400390625,85177.01,23073.013343750594,228630,0.06300000101327896
2023-01-21 12:11:11.531,22674.5,23036.0,22646.099609375,22993.400390625,86194.43,22803.581255139856,256369,0.04700000211596489
2023-01-21 15:19:29.140,22993.5,23168.0,22847.80078125,23089.30078125,85541.125,22975.58426614197,243064,0.0430000014603138
2023-01-21 16:48:55.345,23089.30078125,23288.0,22932.69921875,23220.5,84942.21,23138.691973201625,235809,0.05000000074505806
2023-01-21 19:08:19.055,23221.400390625,23390.0,23051.099609375,23271.400390625,84647.945,23219.208410331343,249285,0.04600000008940697
2023-01-21 23:18:31.901,23271.599609375,23309.0,22700.0,22828.599609375,85131.46,23087.200230862563,243759,0.041999999433755875
2023-01-22 02:45:02.099,22828.900390625,22974.30078125,22600.19921875,22661.19921875,85556.48,22803.504924291166,237957,0.03999999910593033
2023-01-22 10:49:31.683,22661.19921875,22967.0,22608.099609375,22889.0,85389.56,22846.533062243318,259368,0.032999999821186066
2023-01-22 15:21:55.206,22888.900390625,23080.19921875,22704.30078125,22956.0,85250.055,22884.614475795912,238210,0.03999999910593033
2023-01-22 18:11:54.062,22955.900390625,22962.80078125,22631.099609375,22912.69921875,85502.18,22817.16502144334,236755,0.04600000008940697
2023-01-22 20:53:26.738,22912.5,22920.099609375,22318.400390625,22365.0,86227.89,22625.589166966765,218842,0.05000000074505806
2023-01-23 00:21:18.165,22369.0,22770.0,22287.0,22710.0,86780.87,22545.817457940106,244465,0.04600000008940697
2023-01-23 08:42:54.674,22710.0,22825.900390625,22596.80078125,22724.599609375,86076.33,22725.64246919708,239760,0.03099999949336052
2023-01-23 13:07:27.566,22724.69921875,22987.0,22701.69921875,22889.599609375,85540.266,22870.182109035886,217755,0.0430000014603138
2023-01-23 14:58:11.109,22889.5,23160.0,22665.400390625,22865.69921875,85536.56,22871.76849506882,217659,0.05000000074505806
2023-01-23 16:30:30.554,22865.5,22935.0,22500.0,22797.599609375,85934.8,22765.324106281572,255258,0.050999999046325684
2023-01-23 19:05:16.192,22797.69921875,23193.099609375,22770.0,22900.099609375,85088.93,22991.463280488504,230907,0.0430000014603138
2023-01-23 23:16:08.269,22900.19921875,23043.900390625,22653.0,22905.0,85560.7,22864.69383937531,246478,0.04099999740719795
2023-01-24 06:57:55.795,22905.0,23158.69921875,22863.30078125,23077.5,84769.164,23044.363083229244,247418,0.03400000184774399
2023-01-24 11:24:11.104,23077.400390625,23123.900390625,22760.0,22900.0,85228.83,22920.886952322788,217564,0.04399999976158142
2023-01-24 14:42:29.958,22900.0,23036.0,22677.900390625,22858.400390625,85392.81,22875.329290471895,216117,0.04399999976158142
2023-01-24 18:16:03.606,22858.30078125,23002.0,22749.19921875,22990.0,85378.53,22879.841655293607,216964,0.041999999433755875
2023-01-24 22:26:58.346,22990.099609375,23085.099609375,22800.0,22800.099609375,85067.87,22963.494243839883,230472,0.03999999910593033
2023-01-25 00:09:24.361,22800.099609375,22844.30078125,22450.0,22640.69921875,89407.81,22645.1762882334,237575,0.04899999871850014
2023-01-25 03:35:28.073,22640.80078125,22699.0,22310.5,22627.69921875,89876.836,22526.978496038722,234717,0.04399999976158142
2023-01-25 11:06:06.079,22627.80078125,22766.69921875,22460.80078125,22603.80078125,89435.24,22637.94775750833,264106,0.03700000047683716
2023-01-25 15:00:39.075,22604.69921875,22747.099609375,22402.0,22402.0,89616.79,22592.55841509547,242946,0.04100000113248825
2023-01-25 18:51:50.110,22401.900390625,22695.30078125,22327.19921875,22690.400390625,89804.516,22546.13561238876,247312,0.039000000804662704
2023-01-25 21:15:58.715,22695.30078125,23050.0,22653.69921875,22911.30078125,88587.164,22854.18603115176,216365,0.04600000008940697
2023-01-25 21:59:59.181,22911.099609375,23740.0,22873.0,23596.80078125,86800.125,23324.66677036657,235321,0.057999998331069946
2023-01-25 22:48:25.003,23596.900390625,23837.400390625,22863.900390625,22949.900390625,86246.7,23475.73693058324,274346,0.0560000017285347
2023-01-26 00:51:16.499,22950.0,23211.69921875,22810.0,23177.30078125,86138.78,23048.5186719018,245997,0.04399999976158142
2023-01-26 07:25:02.720,23177.400390625,23278.69921875,22885.69921875,23015.400390625,85856.13,23125.09800557045,265015,0.03099999949336052
2023-01-26 13:05:49.166,23015.400390625,23147.099609375,22843.80078125,23088.5,86368.45,22987.886462642342,252689,0.039000000804662704
2023-01-26 14:52:25.309,23088.599609375,23241.900390625,22856.0,22971.30078125,86042.05,23077.069874050594,227690,0.04699999839067459
2023-01-26 17:59:00.702,22971.400390625,23174.0,22850.0,22984.400390625,86308.63,23002.145715610983,239972,0.039000000804662704
2023-01-27 01:24:28.480,22984.400390625,23161.0,22880.0,22890.0,86098.01,23025.099130972674,260375,0.03400000184774399
2023-01-27 05:53:25.553,22890.0,22976.19921875,22516.599609375,22968.099609375,87154.62,22746.58683357973,231410,0.0430000014603138
2023-01-27 12:48:59.928,22968.099609375,23098.0,22851.0,22940.400390625,86276.52,22977.333574112345,242520,0.03999999910593033
2023-01-27 15:33:00.556,22940.400390625,23128.69921875,22830.0,23039.19921875,86324.875,22964.424392780194,223263,0.04699999839067459
2023-01-27 18:06:42.917,23039.099609375,23248.0,22919.0,23162.0,85839.1,23095.434964506872,219138,0.0430000014603138
2023-01-27 20:47:43.089,23161.900390625,23500.0,23047.80078125,23130.80078125,85168.14,23276.40225799504,218398,0.0430000014603138
2023-01-28 02:19:05.691,23130.900390625,23191.69921875,22940.0,23077.599609375,80312.484,23082.88194553865,247040,0.029999999329447746
2023-01-28 12:31:36.186,23077.69921875,23133.599609375,22880.0,22924.5,80594.19,23002.679035102195,266742,0.023000000044703484
2023-01-28 23:10:43.768,22924.400390625,23050.599609375,22870.80078125,22969.400390625,80690.016,22975.38122927441,276589,0.023000000044703484
2023-01-29 01:49:56.039,22969.400390625,23520.0,22961.5,23350.0,81170.82,23271.7184508058,207243,0.04100000113248825
2023-01-29 09:18:35.382,23349.900390625,23349.900390625,23052.599609375,23201.5,81497.04,23179.69522222977,254631,0.027000000700354576
2023-01-29 11:05:26.729,23201.5,23680.0,23200.30078125,23376.0,80719.23,23394.68847685948,218129,0.0430000014603138
2023-01-29 13:49:31.381,23378.5,23675.80078125,23266.80078125,23566.599609375,80461.52,23474.726327443277,261748,0.03200000151991844
