timestamp,open,high,low,close,volume,vwap,trades,median_trade_size,log_return,vol_ewm_10,vol_ewm_50,vol_ewm_100,vol_parkinson,vol_atr_14,vol_bb_pct_b_20,trend_variance_ratio_20,ema_short,ema_long,log_dist_ema_short,log_dist_ema_long,ema_diff,rsi_14,mom_roc_10,mom_stoch_k_14,corr_pv_10,liq_amihud,vol_rel_20,ffd_log_price,bin,t1,avg_uniqueness,return_attribution,vol_garman_klass,vol_yang_zhang,mom_macd,vol_kyle_lambda,entropy_shannon
2023-02-17 15:05:21.612,23809.0,24065.5,23701.099609375,23980.099609375,27763.348,23871.539997084,76211,0.0480000004172325,0.0071564593091047,0.0075662612024592,0.0067210093725457,0.0062987908521554,8.396540849434919e-05,238.0143694196429,0.7007600894329621,0.836275038612064,23921.377932922293,24018.924455955945,0.0024517701282338,-0.0016177351854231,-97.5465230336522,48.715940258145984,0.7986515530398469,62.720335638552875,0.0208333610844062,1.0749181270033534e-05,1.0123932770431787,0.5082468353994125,0,2023-02-17 20:09:09.274,0.3349897787397788,0.017393711892559,0.006919655148926831,0.010281086452258862,0.0,1.909121958196047e-06,1.2192407046368487
2023-02-17 15:42:09.405,24092.30078125,24293.599609375,24000.599609375,24259.5,27462.062,24136.135080688608,79009,0.0399999991059303,0.0069201890154216,0.0067671946144644,0.006657097364653,0.0062726674294031,5.3104399022811705e-05,250.2214006696429,1.0312861171147405,1.0180180424713188,23995.633802935492,24041.770570521217,0.0109364043258857,0.0090155352708851,-46.136767585725465,56.034776986910735,3.035486370813355,95.59208549723164,0.147565834913206,1.0387307008446198e-05,0.99423608660755,0.5151341606672268,0,2023-02-19 15:21:48.673,0.1015006471616186,0.0053500005422939,0.006919655148926831,0.010281086452258862,17.83068019943021,1.909121958196047e-06,1.2192407046368487
2023-02-17 16:08:27.037,24259.5,24285.5,24090.0,24266.0,27424.336,24168.90267638009,85191,0.0340000018477439,0.0002679003838754,0.0061783468113435,0.0065252919977324,0.0062103096353072,2.3562526577438465e-05,253.7356305803571,0.9608425442517836,1.0292575307946152,24037.22860248388,24058.38015789002,0.0094723733668153,0.0085928104580634,-21.151555406140687,56.19601677640792,1.9742681464854468,96.43231342925598,-0.0081853357665472,4.0256778814338e-07,0.9897465441517604,0.5114746202376717,1,2023-02-19 15:21:48.673,0.0897800779604897,0.0018899060345831,0.006919655148926831,0.010281086452258862,28.44606647876266,1.909121958196047e-06,1.2192407046368487
2023-02-17 16:27:26.610,24266.0,24330.0,23992.0,24057.30078125,27433.36,24158.58568159653,79531,0.0399999991059303,-0.0086376763570439,0.0070555225672845,0.0066352949490441,0.0062789861989424,7.058823184572377e-05,263.1499720982143,0.7007656230205458,1.278463236120922,24040.31662998636,24058.300204064835,0.0007062367278756,-4.1542568085972675e-05,-17.983574078476522,49.87175622267473,1.1937694544345594,66.33342978395062,0.260131930601004,1.3087931906838088e-05,0.9872845532692562,0.5014570853282354,0,2023-02-17 20:09:09.274,0.1483180014430014,0.0020240571603104,0.006919655148926831,0.010281086452258862,20.184224487026686,1.909121958196047e-06,1.2192407046368487
2023-02-17 16:55:51.299,24057.19921875,24182.80078125,23916.0,24080.0,27560.643,24045.70269908284,82751,0.0350000001490116,0.000943103167983,0.006392756305111,0.0065064411090672,0.0062172082880908,4.4390408780413226e-05,269.04282924107144,0.7072185743500194,1.6999969924358902,24046.421763834613,24059.907596356337,0.0013954181667088,0.0008347504519043,-13.485832521721022,50.52394608669492,0.8683592054273555,69.1358024691358,0.2173070708107346,1.42106314256837e-06,0.9928176541886484,0.5056399530563498,0,2023-02-17 20:09:09.274,0.1337920016491445,0.0041834762495713,0.006919655148926831,0.010281086452258862,15.244904698777034,1.909121958196047e-06,1.2192407046368487
2023-02-17 17:15:17.338,24080.0,24431.0,24020.400390625,24408.19921875,27317.314,24262.802490455244,77692,0.0429999977350235,0.0135374889672336,0.0079283539046881,0.0069041404149456,0.0064287853341967,0.0001036143074118,280.70717075892856,1.015544880139032,2.9248198351779404,24102.079833821597,24085.706975792906,0.0126209724763164,0.0133005163916006,16.37285802869519,58.85851010405229,1.9003849987475472,97.49717000548848,-0.1510473833676729,2.030319480670557e-05,0.9856403197529532,0.5193320506435475,1,2023-02-19 17:07:45.212,0.0683354588843214,0.0029290923073052,0.006919655148926831,0.010281086452258862,32.10855483962392,1.909121958196047e-06,1.2192407046368487
2023-02-17 17:32:52.701,24408.30078125,24507.69921875,24296.80078125,24492.30078125,27155.617,24405.181204980287,77283,0.0399999991059303,0.0034397049282158,0.0071791765528777,0.0067906127946304,0.0063776475894482,2.694057955990612e-05,270.77134486607144,1.009871795770409,3.0064179926436663,24162.113825733657,24115.825035456393,0.0135729523097367,0.0154905488581178,46.288790277263615,60.68612580815079,1.2991106560840011,98.15033783783784,-0.2284858501863648,5.171683390808085e-06,0.981371252102806,0.5166241944721923,1,2023-02-19 17:17:03.439,0.064957080505943,0.0007305448178601,0.006919655148926831,0.010281086452258862,46.10293967544702,1.909121958196047e-06,1.2192407046368487
2023-02-17 17:59:56.520,24493.5,24530.0,24278.5,24300.30078125,27173.082,24396.068247630898,81002,0.0339999981224536,-0.0078700862369535,0.0078027655028533,0.0068645649409375,0.0064248367624165,3.830604224321144e-05,278.39271763392856,0.7860394733679891,3.3052694954546493,24183.373357351556,24129.48990551518,0.0048233824135248,0.0070539881172297,53.88345183637648,54.71082247165637,0.9567959337349398,72.28868253074361,-0.0154310405057859,1.1918701486347942e-05,0.9833542650885732,0.5055061326991375,1,2023-02-19 16:20:08.064,0.065377392968537,0.0010953450321112,0.006919655148926831,0.010281086452258862,39.8400812069285,1.909121958196047e-06,1.2192407046368487
2023-02-17 19:00:49.721,24300.400390625,24419.599609375,24201.0,24375.0,27234.902,24334.310605340692,90768,0.025000000372529,0.0030692887847946,0.0071160473367458,0.0067496236667222,0.0063715425667988,2.916342546855743e-05,281.5355747767857,0.8226784944965698,3.31365842211743,24212.85437929747,24147.67583843998,0.0066743520453087,0.0093698799904711,65.17854085749059,56.50517450520035,2.3768239870867385,81.30052757206107,0.2373978697653612,4.623462198946439e-06,0.9866704472927617,0.5108933260910993,1,2023-02-19 18:54:05.095,0.0594920990368153,0.0010545326108069,0.006919655148926831,0.010281086452258862,38.13800195179791,1.909121958196047e-06,1.2192407046368487
2023-02-17 19:50:28.019,24375.0,24562.900390625,24240.0,24520.900390625,27129.664,24425.882889600292,81982,0.0359999984502792,0.0059678141716174,0.0067173660434362,0.0067034519746222,0.0063545486261,6.315868633359378e-05,288.0927734375,0.9067529873135524,3.364948490134928,24260.246073347866,24175.3221015648,0.0106867844192652,0.0141934660587121,84.92397178306419,59.85106928223456,2.255206567359605,95.12648387959442,-0.0001962753332012,8.970867934595504e-06,0.9840962383316904,0.5156356891458467,0,2023-02-19 18:54:05.095,0.0580969906023749,0.0007135005236075,0.006919655148926831,0.010281086452258862,43.84072478692221,1.909121958196047e-06,1.2192407046368487
2023-02-17 20:09:09.274,24520.900390625,24880.0,24505.5,24872.19921875,26857.996,24677.143979656183,76982,0.0599999986588954,0.0142248514288174,0.0078239442716516,0.007087287791038,0.0065741476263374,8.296519200157232e-05,289.6928013392857,1.0897440037615034,3.6865810832756414,24354.39271110204,24226.942628763703,0.0210384504124299,0.0262853368488098,127.45008233833504,66.52780016619428,3.2375624695688097,99.33830022349348,-0.4019990667720274,2.1294132235390796e-05,0.9761978127590164,0.5266798620487911,0,2023-02-19 20:06:59.269,0.0565204140257983,3.881601696419013e-05,0.006919655148926831,0.010281086452258862,66.89381451623082,1.909121958196047e-06,1.2192407046368487
2023-02-17 20:20:49.494,24872.30078125,25039.900390625,24804.400390625,24964.19921875,26596.908,24919.48120127691,78999,0.0509999990463256,0.0036920847971565,0.0070814149418681,0.0069639681743453,0.0065207042504625,3.2205630726604165e-05,292.12137276785717,1.071005543739238,2.807964745637406,24448.209096894032,24281.55422802195,0.0208858016141508,0.0277257904526884,166.65486887208317,68.02736130805076,2.9048381819493394,94.3455984687789,-0.3624799118019589,5.560615632809583e-06,0.9691383127778884,0.5227869050179859,0,2023-02-17 22:15:43.616,0.0924553224553224,0.0025217032954972,0.006919655148926831,0.010281086452258862,82.91298704921411,1.909121958196047e-06,1.2192407046368487
2023-02-17 20:42:04.425,24964.19921875,25043.19921875,24774.19921875,24832.900390625,26609.814,24907.07366703686,76877,0.0460000000894069,-0.0052733646506348,0.0074728539398528,0.006946915493531,0.0065139388219034,4.206544162379148e-05,285.37137276785717,0.9163834107886144,2.776856737640354,24507.39237285265,24322.394684511062,0.0131946010871892,0.0207718847343105,184.9976883415802,63.64505911173156,2.336192164448199,84.33060954224301,-0.0932584666266461,7.980287143418673e-06,0.9719688009641122,0.5134305192645803,0,2023-02-19 20:06:59.269,0.0539781461981239,0.0017422159728033,0.006919655148926831,0.010281086452258862,79.24430004533774,1.909121958196047e-06,1.2192407046368487
2023-02-17 21:30:50.061,24833.0,24849.19921875,24682.80078125,24691.900390625,26754.217,24776.79751921692,75929,0.0399999991059303,-0.0056941321821566,0.00753087710115,0.0069365028257681,0.0065129986670848,1.62818806072799e-05,271.22837611607144,0.7866833526122617,3.1520582764703664,24535.7782217407,24349.765477556542,0.0063428825698235,0.0139530522783406,186.01274418415775,59.23220525350958,2.637867045623007,68.8343619937414,0.2032664793951193,8.61947437665972e-06,0.9793086756897598,0.5083569648666906,0,2023-02-19 20:47:06.483,0.0523632393658257,0.001042279420038,0.006919655148926831,0.010281086452258862,62.6282428213039,1.909121958196047e-06,1.2192407046368487
2023-02-17 22:04:57.216,24691.900390625,24741.0,24326.69921875,24365.5,26993.844,24550.086982340228,72709,0.050000000745058,-0.0133070731243163,0.0089542040471118,0.0073390970831768,0.006738879099645,0.0001028573417906,283.39271763392856,0.52868529145345,2.268499543521824,24509.581572242132,24350.93099773754,-0.0058959283539561,0.0005981145333677,158.65057450459062,50.50276755944548,1.1856312292358804,39.87760038535779,0.243413905137165,2.023217075889991e-05,0.9895610657093186,0.4971715438390074,1,2023-02-19 20:47:06.483,0.0512295378498473,0.0005246310398419,0.006919655148926831,0.010281086452258862,26.793503717588038,1.909121958196047e-06,1.2192407046368487
2023-02-17 22:15:43.616,24365.5,24437.900390625,24031.099609375,24120.30078125,27361.799,24222.588148984243,78993,0.0649999976158142,-0.0101143553420842,0.0088062818419844,0.0074743154823404,0.0068322926205073,0.0001016319766467,291.52134486607144,0.3280709332351746,1.4054777314751064,24449.69221978181,24333.847277997727,-0.013563785711355,-0.0088144312885312,115.8449417840784,45.12282382628874,-1.1795152723878166,18.12463829389076,-0.1501554437784778,1.5325365465546525e-05,1.003872403321428,0.4933858836865932,0,2023-02-19 15:21:48.673,0.0546329414488463,0.0015202247078049,0.006919655148926831,0.010281086452258862,-14.087615349082967,1.909121958196047e-06,1.2192407046368487
2023-02-17 22:40:03.316,24120.19921875,24678.099609375,24115.599609375,24674.400390625,27143.166,24417.781835000977,92509,0.0509999990463256,0.0227124427633563,0.0131935466922105,0.0085914377947918,0.0074632828069637,0.0001917478853494,317.73563058035717,0.7434903749512568,1.8546467347591833,24484.262707603837,24359.073434488637,0.0077357120478733,0.0128618789784127,125.1892731152002,56.42068843504257,0.743497358624657,67.28184140031813,-0.0033024682440406,3.3912260169354894e-05,0.9966604935879224,0.5223303448319339,0,2023-02-19 20:47:06.483,0.04942337114495,0.0013623190545241,0.006919655148926831,0.010281086452258862,-4.9471593694385945,1.909121958196047e-06,1.2192407046368487
2023-02-17 23:22:13.574,24674.400390625,24750.0,24472.80078125,24604.69921875,26910.973,24628.017424937265,97598,0.0370000004768371,-0.0028288348978917,0.0120658404541022,0.0084500483016149,0.0074049351645909,4.5754633630465685e-05,313.39271763392856,0.6701754019996877,1.846316809704634,24502.791401626324,24377.26793702652,0.0041504040269071,0.0092863937218297,125.52346459980618,54.88983554266398,1.2526529619537567,61.09826970193683,0.0738899977526659,4.272284250632171e-06,0.9891025805137372,0.5110120481487916,0,2023-02-19 23:01:30.957,0.0485820249911038,0.0004432331448333,0.006919655148926831,0.010281086452258862,-4.731540006147924,1.909121958196047e-06,1.2192407046368487
2023-02-18 00:29:19.240,24604.599609375,24799.19921875,24520.0,24738.30078125,25574.229,24637.957687466263,89449,0.0280000008642673,0.0054152317040189,0.011077491208539,0.0083366979010525,0.0073626023812342,4.623599225683099e-05,314.2783203125,0.7564503207028708,1.655345956240052,24539.02361387612,24404.0111106727,0.0080880305961841,0.0136051729814887,135.01250320341933,57.282370873468416,1.4904647435897436,70.18979401267585,-0.0782590158350034,8.559425740428079e-06,0.9436489611838564,0.5159261743187864,0,2023-02-20 00:02:38.115,0.047912382133961,0.0004789139477945,0.006919655148926831,0.010281086452258862,2.863951237832225,1.909121958196047e-06,1.2192407046368487
2023-02-18 02:33:19.924,24738.19921875,24747.5,24542.400390625,24554.69921875,25572.043,24641.609984937106,94695,0.0209999997168779,-0.0074494314229231,0.0106739053075327,0.0083291468362874,0.0073773370347383,2.498005196959088e-05,299.59974888392856,0.5823767854155947,1.6393571932046191,24541.435245395183,24415.173192752507,0.0005403265989176,0.0056984589376618,126.26205264267628,53.113322468867615,0.1378368150703071,51.73399974912919,0.05563007358137,1.1863779924796153e-05,0.947398430298074,0.5055141842486677,0,2023-02-20 01:49:02.707,0.0479900335461015,0.00099345346609,0.006919655148926831,0.010281086452258862,-5.562854914562195,1.909121958196047e-06,1.2192407046368487
2023-02-18 06:01:02.478,24554.69921875,24663.900390625,24502.599609375,24650.099609375,25605.336,24605.760320568017,95500,0.0199999995529651,0.0038776912999397,0.0097858239946708,0.0081917972099273,0.0073191950320124,1.5527874420992908e-05,296.0570591517857,0.6496120793814596,1.650936644175822,24558.152839853617,24432.57514953936,0.0037370510819698,0.0088636524004002,125.57769031425778,54.948116702888896,-0.8929632937628185,61.15998803539208,-0.0745430413997511,6.143616166762832e-06,0.9520989783978158,0.5118257330132412,0,2023-02-20 04:18:30.475,0.0485236516352605,0.0001982219503308,0.006771900123662529,0.010093974060535282,-5.772447847772867,1.0085800117736795e-06,1.2192407046368487
2023-02-18 08:09:21.502,24650.099609375,24684.80078125,24430.599609375,24493.30078125,25650.27,24564.983398467448,86181,0.0260000005364418,-0.0063812987689784,0.0093039094238304,0.0081449363376734,0.0073114445657087,3.864577434712558e-05,296.25,0.4905337187347173,1.6303637643539617,24548.175600068447,24437.07334448089,-0.0022378951764689,0.0022982641160336,111.102255587557,51.38866897323278,-1.886294983362894,45.6675575796756,-0.0196209717025251,1.0157102189406023e-05,0.9569933702491722,0.5040015047402013,0,2023-02-20 06:39:25.614,0.0486286936520673,0.0001612385527566,0.006708201101021693,0.00994175052384043,-16.902271902154325,1.143426184213878e-06,1.2344977967946407
2023-02-18 13:18:49.078,24497.400390625,24657.19921875,24453.5,24600.0,25640.988,24572.92442292284,95212,0.025000000372529,0.0041794375224312,0.0078489578433643,0.0078623354034961,0.0071859896179882,2.482024200828184e-05,284.8070591517857,0.5632787282595995,1.5643238757383668,24549.538794094868,24453.279643116337,0.0020533752655005,0.0059820992801871,96.25915097853068,53.74678926068066,-0.372188406607588,56.20992097569448,-0.0340567054507874,6.625947262452316e-06,0.9629938430108608,0.5113159165870478,1,2023-02-20 12:26:20.612,0.0509304174030752,0.0011894670314276,0.006685523843898082,0.009975355187320623,-17.438888026435052,6.162651099903414e-07,0.9927744539878083
2023-02-18 20:07:19.464,24763.0,24800.5,24516.69921875,24543.099609375,25539.705,24671.167515997928,88462,0.0289999991655349,-0.0089238863864046,0.0068131536034341,0.0075455556796633,0.0070594474192489,4.7776517612290355e-05,275.44308035714283,0.4077519005026508,1.4235156917270495,24610.110588410527,24513.274522621887,-0.0027266182730159,0.0012159516864276,96.83606578864055,50.97381335223193,-0.2503570916569386,59.78511985805413,0.0302904710957095,1.4236680736192546e-05,0.9721353870528192,0.5024939090432055,1,2023-02-20 20:01:22.259,0.0521833650082229,0.0007166009813664,0.0065679854045950555,0.009751938697327149,-21.70855445917769,1.6556590605857714e-06,0.9927744539878083
2023-02-19 00:38:16.378,24542.69921875,24735.0,24542.400390625,24720.900390625,25740.559,24634.081167893542,107568,0.0230000000447034,0.0072183157381268,0.0069533721664562,0.007520344174457,0.0070538988161988,2.203911689350007e-05,259.60728236607144,0.6190389625784636,1.4944627665105656,24627.1551733666,24528.65421654804,0.0037993525359922,0.0078070614876857,98.500956818556,55.26679432540288,-0.0703378569889018,80.5465280961145,0.3147146871308405,1.134367083612002e-05,0.9825750849517724,0.5132498565999892,1,2023-02-20 22:47:01.269,0.0522405732462092,0.0008480434054378,0.006337593953521635,0.009884305974363626,-13.06664286323533,1.2060966259388019e-06,0.9927744539878083
2023-02-19 07:36:04.937,24746.599609375,24767.5,24569.0,24640.400390625,25694.87,24660.76870698122,72065,0.0299999993294477,-0.004304727069004,0.0055361033551392,0.0071468922655875,0.0068795259583905,2.335412360343155e-05,206.85016741071428,0.531989270915414,1.615597942021203,24655.34530423632,24564.248124014095,-0.0006063368697848,0.0030953306125098,91.0971802222266,52.52718137019793,0.600570787452245,45.918275745619475,0.2545022147336134,6.799100112396665e-06,0.9876893860495364,0.5059714656066419,1,2023-02-21 06:14:53.944,0.0524008682003372,0.0009807850975547,0.006161995158251832,0.009450238936761843,-13.23939848314879,4.694276334724538e-07,1.0
2023-02-19 13:21:55.978,24646.69921875,24718.69921875,24623.400390625,24701.099609375,25689.906,24676.6078578494,74213,0.0299999993294477,0.0022047756517498,0.0046320330780083,0.0068762457103056,0.0067478507792983,5.381650475829427e-06,185.7287946428571,0.6457674416577797,1.8069465824702795,24661.25890218252,24580.040353021348,0.0016142144356496,0.0049130154032077,81.21854916117081,54.34410444787944,0.4109740218495935,59.203276151718654,0.2295262652264929,3.4744462858582525e-06,0.9911183109490526,0.5102289497485746,0,2023-02-20 01:15:53.919,0.0443386289730984,0.0014662003883175,0.005993829779308143,0.00954621811212028,-9.886781069710594,8.949774987349377e-08,1.0
2023-02-19 15:21:48.673,24796.30078125,25073.5,24783.80078125,25024.0,25443.445,24918.710693219455,62118,0.050000000745058,0.0091449802455331,0.0052169199888597,0.0068492646710143,0.0067390552308818,4.871037098850649e-05,187.07854352678572,1.224886730355495,3.2859045412488315,24734.631419979793,24627.75196375287,0.0116310209472825,0.015961428675645,106.87945622692132,62.96828075292478,1.2563983248022337,92.23041432272107,-0.0938404513352809,1.4363164240421235e-05,0.9878647770450748,0.520204974460535,0,2023-02-20 01:05:47.656,0.0439278656126482,0.0011740362791916,0.00602199422586485,0.009729881495218357,12.255322331720933,-2.461208891740436e-07,0.9927744539878083
2023-02-19 15:34:52.772,25024.099609375,25035.69921875,24737.80078125,24871.400390625,25483.125,24876.21982743841,77004,0.0439999960362911,-0.0061167997040174,0.0058594273062561,0.0068529938762466,0.0067402614879117,5.168029684134073e-05,195.67131696428572,0.8619965941965947,1.840948905206349,24755.672800079057,24645.799995373032,0.0046638978638195,0.0091120642707007,109.87280470602492,57.33756945597778,0.4373474361384011,67.40328881048387,0.1208868665178568,9.650978232910346e-06,0.9926041846827176,0.5092344751978164,0,2023-02-20 01:15:53.919,0.0446131726301921,0.002110171602661,0.0060967412282120145,0.009857981643589345,14.640354385304121,1.4882201256088761e-07,1.0
