timestamp,close,discretized_size,pos,ret,raw_strat_ret,pos_diff,turnover_costs,strat_ret,cum_ret
2023-01-03 18:26:11.232,16637.69921875,,0.0,0.00023436841352553195,0.0,0.0,0.0,0.0,1.0
2023-01-03 20:03:02.594,16636.099609375,,0.0,-9.614366469601343e-05,-0.0,0.0,0.0,-0.0,1.0
2023-01-03 21:37:42.154,16661.099609375,,0.0,0.0015027560898897008,0.0,0.0,0.0,0.0,1.0
2023-01-03 23:13:51.655,16681.0,,0.0,0.0011944224025768335,0.0,0.0,0.0,0.0,1.0
2023-01-04 01:13:14.268,16691.0,,0.0,0.0005994844433787616,0.0,0.0,0.0,0.0,1.0
2023-01-04 02:10:07.440,16716.099609375,,0.0,0.0015037810421785203,0.0,0.0,0.0,0.0,1.0
2023-01-04 03:04:21.724,16741.599609375,,0.0,0.0015254754754929767,0.0,0.0,0.0,0.0,1.0
2023-01-04 03:07:56.198,16822.599609375,,0.0,0.004838247353295966,0.0,0.0,0.0,0.0,1.0
2023-01-04 03:17:13.043,16821.30078125,,0.0,-7.72073374603055e-05,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 03:57:54.305,16850.0,,0.0,0.0017061236299864557,0.0,0.0,0.0,0.0,1.0
2023-01-04 04:03:02.406,16886.599609375,,0.0,0.0021720836424332646,0.0,0.0,0.0,0.0,1.0
2023-01-04 04:36:40.249,16862.0,,0.0,-0.0014567532803551053,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 06:04:28.608,16852.099609375,,0.0,-0.0005871421317162895,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 07:20:56.892,16848.69921875,,0.0,-0.00020177845513735804,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 08:22:51.737,16900.19921875,,0.0,0.003056615785667738,0.0,0.0,0.0,0.0,1.0
2023-01-04 08:59:00.839,16864.69921875,,0.0,-0.002100566954300387,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 10:51:51.798,16832.0,,0.0,-0.0019389150275295197,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 12:39:37.415,16809.69921875,,0.0,-0.0013249038290161774,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 14:11:06.006,16810.0,,0.0,1.7893315406025678e-05,0.0,0.0,0.0,0.0,1.0
2023-01-04 14:43:47.272,16845.0,,0.0,0.0020820939916716963,0.0,0.0,0.0,0.0,1.0
2023-01-04 15:04:30.367,16808.19921875,,0.0,-0.0021846708964083916,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 15:27:03.822,16799.099609375,,0.0,-0.0005413791957468161,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 16:07:40.035,16829.69921875,,0.0,0.0018215029428079177,0.0,0.0,0.0,0.0,1.0
2023-01-04 16:33:39.966,16865.400390625,,0.0,0.0021213196629934483,0.0,0.0,0.0,0.0,1.0
2023-01-04 17:33:07.716,16903.599609375,,0.0,0.0022649458575103587,0.0,0.0,0.0,0.0,1.0
2023-01-04 17:46:55.104,16911.0,,0.0,0.0004377996874047607,0.0,0.0,0.0,0.0,1.0
2023-01-04 18:32:33.858,16921.69921875,,0.0,0.0006326780645733443,0.0,0.0,0.0,0.0,1.0
2023-01-04 18:51:31.791,16968.69921875,,0.0,0.002777498842901238,0.0,0.0,0.0,0.0,1.0
2023-01-04 19:02:14.065,16893.599609375,,0.0,-0.004425772913224657,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 19:10:23.047,16870.099609375,,0.0,-0.0013910593682449068,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 19:28:03.070,16820.69921875,,0.0,-0.0029282809093520434,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 19:38:00.961,16822.69921875,,0.0,0.00011890112140933162,0.0,0.0,0.0,0.0,1.0
2023-01-04 20:35:39.563,16817.69921875,,0.0,-0.00029721746403377214,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 21:20:45.530,16809.80078125,,0.0,-0.0004696503009873343,-0.0,0.0,0.0,-0.0,1.0
2023-01-04 23:38:02.213,16855.900390625,,0.0,0.0027424244924081354,0.0,0.0,0.0,0.0,1.0
2023-01-05 01:05:17.731,16826.900390625,,0.0,-0.0017204657910846466,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 04:00:59.515,16818.099609375,,0.0,-0.0005230185622839834,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 07:19:22.366,16803.099609375,,0.0,-0.0008918962515621631,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 09:03:01.141,16799.5,,0.0,-0.0002142229385458938,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 10:22:10.305,16817.900390625,,0.0,0.0010952939447601562,0.0,0.0,0.0,0.0,1.0
2023-01-05 12:40:53.742,16822.80078125,,0.0,0.00029137945350954375,0.0,0.0,0.0,0.0,1.0
2023-01-05 13:39:11.566,16777.80078125,,0.0,-0.0026749410270705543,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 14:01:51.676,16781.69921875,,0.0,0.00023235688340972338,0.0,0.0,0.0,0.0,1.0
2023-01-05 14:41:55.835,16780.099609375,,0.0,-9.531867745626865e-05,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 15:01:29.142,16823.0,,0.0,0.0025566231204630085,0.0,0.0,0.0,0.0,1.0
2023-01-05 15:14:28.474,16860.30078125,,0.0,0.0022172490786422916,0.0,0.0,0.0,0.0,1.0
2023-01-05 15:54:55.968,16840.0,,0.0,-0.0012040580718806204,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 17:09:00.904,16833.80078125,,0.0,-0.0003681246288598228,-0.0,0.0,0.0,-0.0,1.0
2023-01-05 18:32:55.720,16834.69921875,,0.0,5.3371042682215375e-05,0.0,0.0,0.0,0.0,1.0
2023-01-05 20:12:53.923,16853.599609375,,0.0,0.0011227043845221107,0.0,0.0,0.0,0.0,1.0
2023-01-05 22:43:20.008,16838.30078125,,0.0,-0.0009077484026908111,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 00:49:04.504,16862.0,,0.0,0.001407459045771997,0.0,0.0,0.0,0.0,1.0
2023-01-06 02:34:14.242,16820.099609375,,0.0,-0.0024849004047562406,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 05:26:14.322,16808.19921875,,0.0,-0.0007075101159548236,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 07:07:55.158,16780.400390625,,0.0,-0.0016538849738281236,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 09:20:02.484,16768.099609375,,0.0,-0.0007330445617300674,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 10:54:02.049,16760.400390625,,0.0,-0.0004591586959380445,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 11:06:53.313,16744.5,,0.0,-0.0009486879939869519,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 11:52:25.682,16739.69921875,,0.0,-0.0002867079488787505,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 13:03:11.909,16698.599609375,,0.0,-0.0024552179126948737,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 13:30:06.522,16697.69921875,,0.0,-5.392012779892319e-05,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 13:31:09.128,16769.30078125,,0.0,0.0042881094911326745,0.0,0.0,0.0,0.0,1.0
2023-01-06 13:40:51.968,16763.0,,0.0,-0.00037573309300076296,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 14:00:23.345,16764.5,,0.0,8.948278947684685e-05,0.0,0.0,0.0,0.0,1.0
2023-01-06 14:40:07.812,16746.099609375,,0.0,-0.0010975806391482212,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 15:10:05.531,16765.0,,0.0,0.0011286443450042594,0.0,0.0,0.0,0.0,1.0
2023-01-06 15:41:43.794,16819.80078125,,0.0,0.0032687611840143127,0.0,0.0,0.0,0.0,1.0
2023-01-06 16:07:21.445,16824.30078125,,0.0,0.00026754181327848237,0.0,0.0,0.0,0.0,1.0
2023-01-06 17:34:38.890,16814.80078125,,0.0,-0.0005646594246928593,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 18:47:30.133,16840.599609375,,0.0,0.0015342928209871598,0.0,0.0,0.0,0.0,1.0
2023-01-06 19:39:43.162,16912.5,,0.0,0.00426946737602929,0.0,0.0,0.0,0.0,1.0
2023-01-06 19:49:01.949,16933.80078125,,0.0,0.0012594696969696617,0.0,0.0,0.0,0.0,1.0
2023-01-06 20:02:36.442,16990.30078125,,0.0,0.0033365220678962526,0.0,0.0,0.0,0.0,1.0
2023-01-06 20:12:26.531,16998.80078125,,0.0,0.0005002854339919427,0.0,0.0,0.0,0.0,1.0
2023-01-06 20:26:17.061,16957.5,,0.0,-0.0024296291121639335,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 20:56:57.166,16896.0,,0.0,-0.003626713843432161,-0.0,0.0,0.0,-0.0,1.0
2023-01-06 21:44:52.157,16919.69921875,,0.0,0.0014026526248815951,0.0,0.0,0.0,0.0,1.0
2023-01-06 23:13:48.969,16960.099609375,,0.0,0.0023877723890168845,0.0,0.0,0.0,0.0,1.0
2023-01-07 00:46:52.057,16953.0,,0.0,-0.00041860658477943513,-0.0,0.0,0.0,-0.0,1.0
2023-01-07 03:04:48.369,16930.30078125,,0.0,-0.0013389499646080383,-0.0,0.0,0.0,-0.0,1.0
2023-01-07 06:39:28.996,16927.5,,0.0,-0.0001654300940182596,-0.0,0.0,0.0,-0.0,1.0
2023-01-07 09:52:28.060,16925.0,,0.0,-0.00014768867227887839,-0.0,0.0,0.0,-0.0,1.0
2023-01-07 13:08:14.401,16916.900390625,,0.0,-0.0004785588995568357,-0.0,0.0,0.0,-0.0,1.0
2023-01-07 15:03:49.144,16929.0,,0.0,0.0007152379629606909,0.0,0.0,0.0,0.0,1.0
2023-01-07 19:00:59.975,16932.099609375,,0.0,0.0001830946526670818,0.0,0.0,0.0,0.0,1.0
2023-01-07 23:07:13.911,16933.19921875,,0.0,6.494229306275301e-05,0.0,0.0,0.0,0.0,1.0
2023-01-08 01:26:33.258,16926.599609375,,0.0,-0.0003897437979524243,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 06:01:29.289,16938.099609375,,0.0,0.0006794040306612459,0.0,0.0,0.0,0.0,1.0
2023-01-08 09:30:20.927,16952.5,,0.0,0.000850177467195401,0.0,0.0,0.0,0.0,1.0
2023-01-08 11:55:46.693,16924.599609375,,0.0,-0.0016457980017696716,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 14:40:10.493,16937.599609375,,0.0,0.0007681127057681536,0.0,0.0,0.0,0.0,1.0
2023-01-08 15:49:23.851,16990.0,,0.0,0.0030937318057746577,0.0,0.0,0.0,0.0,1.0
2023-01-08 16:02:12.629,17013.599609375,,0.0,0.0013890293922895758,0.0,0.0,0.0,0.0,1.0
2023-01-08 16:27:08.663,16935.0,,0.0,-0.004619810691424142,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 17:07:36.829,16928.80078125,,0.0,-0.0003660595659875643,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 20:00:17.687,16919.0,,0.0,-0.0005789412597291266,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 20:57:14.557,16956.0,,0.0,0.0021868904781605636,0.0,0.0,0.0,0.0,1.0
2023-01-08 23:00:02.091,16959.099609375,,0.0,0.00018280310067231298,0.0,0.0,0.0,0.0,1.0
2023-01-08 23:09:14.647,17062.30078125,,0.0,0.006085297819581781,0.0,0.0,0.0,0.0,1.0
2023-01-08 23:16:47.252,17044.599609375,,0.0,-0.001037443431688434,-0.0,0.0,0.0,-0.0,1.0
2023-01-08 23:51:35.426,17061.0,,0.0,0.0009622045105699417,0.0,0.0,0.0,0.0,1.0
2023-01-08 23:57:59.547,17112.0,,0.0,0.0029892737823105087,0.0,0.0,0.0,0.0,1.0
2023-01-09 00:11:39.964,17135.900390625,,0.0,0.0013967035194599742,0.0,0.0,0.0,0.0,1.0
2023-01-09 00:34:51.963,17124.900390625,,0.0,-0.0006419271674815707,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 01:00:13.493,17177.19921875,,0.0,0.0030539639315876332,0.0,0.0,0.0,0.0,1.0
2023-01-09 01:39:30.414,17197.0,,0.0,0.0011527363103751576,0.0,0.0,0.0,0.0,1.0
2023-01-09 02:14:44.056,17200.69921875,,0.0,0.0002151083764609929,0.0,0.0,0.0,0.0,1.0
2023-01-09 02:34:42.054,17205.0,,0.0,0.0002500352570151687,0.0,0.0,0.0,0.0,1.0
2023-01-09 03:03:48.770,17180.69921875,,0.0,-0.0014124255303691324,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 04:22:18.070,17194.30078125,,0.0,0.0007916768885143366,0.0,0.0,0.0,0.0,1.0
2023-01-09 05:20:43.757,17236.80078125,,0.0,0.002471749246491406,0.0,0.0,0.0,0.0,1.0
2023-01-09 06:31:35.660,17205.5,,0.0,-0.0018159275405705833,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 08:15:28.121,17187.19921875,,0.0,-0.0010636587864345515,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 09:31:12.942,17231.80078125,,0.0,0.0025950454132948053,0.0,0.0,0.0,0.0,1.0
2023-01-09 09:51:24.690,17253.69921875,,0.0,0.0012708153824425583,0.0,0.0,0.0,0.0,1.0
2023-01-09 10:31:13.857,17246.400390625,,0.0,-0.00042302975335684057,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 11:38:26.803,17257.30078125,,0.0,0.0006320385922922167,0.0,0.0,0.0,0.0,1.0
2023-01-09 13:00:00.167,17242.599609375,,0.0,-0.000851881302953994,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 13:46:59.715,17235.80078125,,0.0,-0.00039430412345153876,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 14:11:49.043,17230.69921875,,0.0,-0.0002959863927848305,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 14:56:04.712,17248.900390625,,0.0,0.0010563223026489599,0.0,0.0,0.0,0.0,1.0
2023-01-09 15:08:22.351,17256.80078125,,0.0,0.00045802285630291983,0.0,0.0,0.0,0.0,1.0
2023-01-09 15:45:21.259,17285.0,,0.0,0.0016340930806038045,0.0,0.0,0.0,0.0,1.0
2023-01-09 15:53:11.499,17312.400390625,,0.0,0.0015852120697135152,0.0,0.0,0.0,0.0,1.0
2023-01-09 16:15:50.077,17303.599609375,,0.0,-0.0005083513003064644,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 16:38:19.122,17314.0,,0.0,0.0006010535876803669,0.0,0.0,0.0,0.0,1.0
2023-01-09 17:11:03.330,17315.900390625,,0.0,0.00010976034567411475,0.0,0.0,0.0,0.0,1.0
2023-01-09 17:37:01.649,17326.30078125,,0.0,0.0006006266142897232,0.0,0.0,0.0,0.0,1.0
2023-01-09 18:15:31.786,17374.5,,0.0,0.002781852823550146,0.0,0.0,0.0,0.0,1.0
2023-01-09 18:45:49.109,17336.80078125,,0.0,-0.0021698016489682947,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 19:44:15.525,17310.099609375,,0.0,-0.0015401441253151127,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 20:09:28.580,17241.400390625,,0.0,-0.003968736188715738,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 20:32:24.608,17198.80078125,,0.0,-0.002470774322842373,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 20:58:54.467,17194.80078125,,0.0,-0.00023257435508883262,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 21:36:10.178,17186.0,,0.0,-0.0005118280439513345,-0.0,0.0,0.0,-0.0,1.0
2023-01-09 22:20:54.969,17187.19921875,,0.0,6.977881706049516e-05,0.0,0.0,0.0,0.0,1.0
2023-01-09 23:11:09.047,17132.900390625,,0.0,-0.0031592598325016485,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 00:49:34.247,17205.400390625,,0.0,0.004231624438771009,0.0,0.0,0.0,0.0,1.0
2023-01-10 02:32:33.897,17174.400390625,,0.0,-0.0018017598716790761,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 04:25:43.411,17197.400390625,,0.0,0.0013392025035443567,0.0,0.0,0.0,0.0,1.0
2023-01-10 06:52:18.586,17196.80078125,,0.0,-3.486627986670765e-05,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 08:28:05.545,17245.599609375,,0.0,0.002837668979581709,0.0,0.0,0.0,0.0,1.0
2023-01-10 09:28:11.548,17266.5,,0.0,0.0012119260042218194,0.0,0.0,0.0,0.0,1.0
2023-01-10 11:21:15.994,17257.400390625,,0.0,-0.0005270094909217704,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 12:43:15.206,17226.0,,0.0,-0.001819531905979166,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 13:59:17.157,17242.19921875,,0.0,0.0009403935185186008,0.0,0.0,0.0,0.0,1.0
2023-01-10 14:17:45.036,17268.900390625,,0.0,0.0015485943258308765,0.0,0.0,0.0,0.0,1.0
2023-01-10 14:40:51.032,17273.0,,0.0,0.00023739840304060067,0.0,0.0,0.0,0.0,1.0
2023-01-10 14:57:24.020,17269.69921875,,0.0,-0.00019109484455503978,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 15:13:10.053,17351.80078125,,0.0,0.004754081785678155,0.0,0.0,0.0,0.0,1.0
2023-01-10 15:27:20.444,17349.900390625,,0.0,-0.00010952123349949883,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 15:47:25.122,17290.599609375,,0.0,-0.003417932086920983,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 16:33:10.581,17310.900390625,,0.0,0.00117409353687159,0.0,0.0,0.0,0.0,1.0
2023-01-10 17:41:45.191,17320.80078125,,0.0,0.0005719165613338184,0.0,0.0,0.0,0.0,1.0
2023-01-10 18:23:24.056,17395.0,,0.0,0.004283821498040741,0.0,0.0,0.0,0.0,1.0
2023-01-10 18:32:20.366,17396.69921875,,0.0,9.768432020695883e-05,0.0,0.0,0.0,0.0,1.0
2023-01-10 18:57:23.948,17416.099609375,,0.0,0.0011151765275156933,0.0,0.0,0.0,0.0,1.0
2023-01-10 19:26:45.878,17395.80078125,,0.0,-0.0011655209019402202,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 20:17:26.819,17448.5,,0.0,0.003029421836493018,0.0,0.0,0.0,0.0,1.0
2023-01-10 20:34:07.076,17431.099609375,,0.0,-0.000997242778748908,-0.0,0.0,0.0,-0.0,1.0
2023-01-10 21:40:00.582,17477.599609375,,0.0,0.0026676458193717334,0.0,0.0,0.0,0.0,1.0
2023-01-10 22:54:48.791,17431.400390625,,0.0,-0.002643338889925073,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 00:41:48.666,17443.5,,0.0,0.0006941272131817389,0.0,0.0,0.0,0.0,1.0
2023-01-11 01:25:35.464,17447.099609375,,0.0,0.00020635820649528291,0.0,0.0,0.0,0.0,1.0
2023-01-11 02:58:51.341,17395.80078125,,0.0,-0.00294024962736128,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 04:11:14.982,17413.900390625,,0.0,0.001040458533792199,0.0,0.0,0.0,0.0,1.0
2023-01-11 06:04:53.713,17392.099609375,,0.0,-0.0012519183388539634,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 08:08:52.034,17431.69921875,,0.0,0.002276873423244119,0.0,0.0,0.0,0.0,1.0
2023-01-11 09:43:22.825,17453.5,,0.0,0.0012506400538709883,0.0,0.0,0.0,0.0,1.0
2023-01-11 12:11:54.893,17419.5,,0.0,-0.0019480333457472243,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 13:41:03.268,17392.19921875,,0.0,-0.0015672540113091937,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 14:30:48.444,17401.30078125,,0.0,0.0005233129166430928,0.0,0.0,0.0,0.0,1.0
2023-01-11 15:30:03.130,17389.900390625,,0.0,-0.0006551458864089144,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 15:43:21.974,17344.099609375,,0.0,-0.0026337575386395917,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 16:09:40.728,17339.30078125,,0.0,-0.00027668361189570057,-0.0,0.0,0.0,-0.0,1.0
2023-01-11 17:21:36.951,17371.900390625,,0.0,0.0018800994219012601,0.0,0.0,0.0,0.0,1.0
2023-01-11 18:09:36.077,17451.0,,0.0,0.00455330778995755,0.0,0.0,0.0,0.0,1.0
