timestamp,open,high,low,close,volume
2023-01-04 21:38:00,8234.0,8240.0,8118.0,8186.0,174906.0
2023-01-05 13:51:00,8142.0,8164.0,8066.0,8098.0,188297.0
2023-01-05 22:48:00,8124.0,8130.0,8016.0,8024.0,190393.0
2023-01-06 14:35:00,8086.0,8152.0,8066.0,8152.0,204279.0
2023-01-09 11:03:00,8092.0,8092.0,7964.0,7970.0,205736.0
2023-01-10 09:32:00,8020.0,8022.0,7846.0,7854.0,209981.0
2023-01-11 10:45:00,7848.0,7850.0,7736.0,7736.0,208490.0
2023-01-13 14:37:00,7728.0,7748.0,7686.0,7720.0,216010.0
2023-01-17 09:40:00,7732.0,7816.0,7710.0,7784.0,217741.0
2023-01-18 22:42:00,7836.0,7918.0,7836.0,7898.0,203139.0
2023-01-30 09:11:00,7992.0,8050.0,7992.0,8050.0,122148.0
2023-01-31 11:07:00,7970.0,8014.0,7944.0,7944.0,121734.0
2023-02-01 10:36:00,7876.0,7906.0,7774.0,7774.0,131970.0
2023-02-02 09:17:00,7758.0,7758.0,7652.0,7690.0,137720.0
2023-02-03 11:11:00,7652.0,7752.0,7636.0,7752.0,142038.0
2023-02-06 14:03:00,7848.0,7904.0,7848.0,7890.0,135294.0
2023-02-07 21:05:00,7966.0,7996.0,7954.0,7988.0,143837.0
2023-02-10 10:01:00,7968.0,7972.0,7836.0,7836.0,147228.0
2023-02-13 09:40:00,7900.0,7952.0,7884.0,7924.0,149658.0
2023-02-15 10:32:00,7926.0,8008.0,7922.0,7958.0,150381.0
2023-02-15 14:45:00,7872.0,7886.0,7800.0,7824.0,152110.0
2023-02-16 10:11:00,7884.0,7978.0,7880.0,7954.0,152724.0
2023-02-16 21:08:00,7956.0,8086.0,7940.0,8076.0,154055.0
2023-02-17 10:48:00,8140.0,8190.0,8132.0,8184.0,149070.0
2023-02-21 09:06:00,8206.0,8272.0,8206.0,8254.0,145994.0
2023-02-22 10:34:00,8260.0,8274.0,8184.0,8274.0,151584.0
2023-02-24 13:31:00,8240.0,8332.0,8240.0,8314.0,155172.0
2023-02-27 11:17:00,8280.0,8300.0,8190.0,8190.0,171204.0
2023-02-28 22:31:00,8216.0,8224.0,8170.0,8170.0,173673.0
2023-03-01 21:02:00,8228.0,8272.0,8200.0,8254.0,166696.0
2023-03-02 13:35:00,8344.0,8384.0,8316.0,8378.0,161582.0
2023-03-03 22:00:00,8420.0,8420.0,8328.0,8328.0,167038.0
2023-03-06 15:00:00,8276.0,8282.0,8244.0,8250.0,156554.0
2023-03-08 09:06:00,8170.0,8176.0,8024.0,8038.0,167492.0
2023-03-10 10:09:00,8004.0,8012.0,7890.0,7890.0,169682.0
2023-03-13 21:22:00,7882.0,7892.0,7660.0,7776.0,178007.0
2023-03-15 22:47:00,7788.0,7796.0,7716.0,7720.0,172813.0
2023-03-17 10:06:00,7816.0,7858.0,7798.0,7838.0,168549.0
2023-03-20 10:04:00,7812.0,7830.0,7702.0,7718.0,172741.0
2023-03-21 22:17:00,7614.0,7650.0,7574.0,7574.0,181215.0
2023-03-22 09:52:00,7482.0,7482.0,7382.0,7388.0,185338.0
2023-03-23 13:38:00,7312.0,7312.0,7242.0,7244.0,193078.0
2023-03-24 09:09:00,7254.0,7254.0,7072.0,7072.0,216661.0
2023-03-24 14:42:00,7184.0,7298.0,7180.0,7298.0,205129.0
2023-03-28 09:43:00,7354.0,7452.0,7352.0,7448.0,203235.0
2023-03-30 14:03:00,7520.0,7612.0,7500.0,7612.0,190940.0
2023-04-03 09:08:00,7700.0,7842.0,7670.0,7806.0,178082.0
2023-04-07 11:26:00,7766.0,7768.0,7654.0,7702.0,161269.0
2023-04-10 21:16:00,7686.0,7772.0,7642.0,7772.0,163787.0
2023-04-11 14:06:00,7768.0,7910.0,7768.0,7910.0,155417.0
2023-04-12 14:07:00,7830.0,7830.0,7744.0,7766.0,156570.0
2023-04-13 22:13:00,7656.0,7656.0,7114.0,7158.0,161038.0
2023-04-18 11:06:00,7238.0,7298.0,7224.0,7298.0,154901.0
2023-04-20 10:59:00,7344.0,7356.0,7254.0,7260.0,161524.0
2023-04-21 11:30:00,7160.0,7168.0,7080.0,7088.0,170583.0
2023-04-25 22:42:00,7002.0,7012.0,6938.0,6952.0,179397.0
2023-04-27 13:54:00,6940.0,6954.0,6898.0,6900.0,181998.0
2023-05-04 09:04:00,6820.0,6856.0,6764.0,6764.0,159693.0
2023-05-04 10:05:00,6810.0,6900.0,6810.0,6882.0,150706.0
2023-05-05 11:14:00,6970.0,7038.0,6936.0,7036.0,166294.0
2023-05-05 22:08:00,7128.0,7194.0,7128.0,7194.0,158444.0
2023-05-09 21:47:00,7150.0,7190.0,7132.0,7132.0,179020.0
2023-05-10 14:57:00,7168.0,7186.0,7096.0,7096.0,190393.0
2023-05-11 09:49:00,7068.0,7082.0,6984.0,6988.0,191808.0
2023-05-11 21:48:00,6918.0,6918.0,6846.0,6846.0,196409.0
2023-05-15 10:01:00,6800.0,6826.0,6760.0,6786.0,198640.0
2023-05-15 21:04:00,6870.0,6914.0,6848.0,6906.0,198482.0
2023-05-16 21:01:00,6820.0,6834.0,6776.0,6790.0,211152.0
2023-05-18 21:25:00,6706.0,6734.0,6664.0,6664.0,205535.0
2023-05-19 10:52:00,6684.0,6784.0,6674.0,6784.0,206200.0
2023-05-22 09:51:00,6716.0,6722.0,6606.0,6618.0,206303.0
2023-05-23 10:05:00,6720.0,6768.0,6716.0,6730.0,206674.0
2023-05-24 14:30:00,6706.0,6724.0,6588.0,6588.0,212750.0
2023-05-25 14:44:00,6678.0,6736.0,6648.0,6698.0,217264.0
2023-05-25 22:46:00,6718.0,6828.0,6706.0,6812.0,215878.0
2023-05-29 09:37:00,6790.0,6812.0,6726.0,6726.0,210940.0
2023-05-30 13:56:00,6654.0,6658.0,6558.0,6558.0,219347.0
2023-05-31 09:21:00,6490.0,6490.0,6374.0,6406.0,229795.0
2023-05-31 21:32:00,6338.0,6340.0,6234.0,6312.0,236892.0
2023-06-01 21:38:00,6388.0,6412.0,6360.0,6402.0,230453.0
2023-06-02 11:01:00,6376.0,6484.0,6358.0,6484.0,234068.0
2023-06-05 22:31:00,6520.0,6528.0,6424.0,6428.0,227582.0
2023-06-06 11:19:00,6516.0,6554.0,6502.0,6548.0,225875.0
2023-06-08 11:28:00,6468.0,6510.0,6424.0,6424.0,228854.0
2023-06-09 09:13:00,6452.0,6576.0,6440.0,6550.0,234902.0
2023-06-09 11:16:00,6596.0,6682.0,6596.0,6662.0,225869.0
2023-06-12 14:55:00,6596.0,6612.0,6548.0,6568.0,243651.0
2023-06-13 21:12:00,6590.0,6736.0,6572.0,6736.0,243546.0
2023-06-15 14:37:00,6724.0,6832.0,6724.0,6814.0,231551.0
2023-06-16 09:13:00,6852.0,6982.0,6842.0,6976.0,235867.0
2023-06-16 11:25:00,7048.0,7152.0,7048.0,7152.0,229262.0
2023-06-20 10:52:00,7240.0,7272.0,7206.0,7270.0,240202.0
2023-06-21 09:02:00,7150.0,7208.0,7014.0,7014.0,249960.0
2023-06-26 21:14:00,7060.0,7194.0,7046.0,7164.0,220954.0
2023-06-28 11:08:00,7242.0,7336.0,7240.0,7336.0,219750.0
2023-06-30 13:54:00,7380.0,7428.0,7380.0,7422.0,212504.0
2023-07-03 09:15:00,7464.0,7712.0,7464.0,7700.0,221903.0
2023-07-05 11:19:00,7592.0,7592.0,7482.0,7494.0,220552.0
2023-07-07 09:55:00,7508.0,7508.0,7434.0,7470.0,218688.0
2023-07-10 21:06:00,7474.0,7594.0,7468.0,7582.0,225176.0
2023-07-13 09:11:00,7528.0,7544.0,7360.0,7360.0,226142.0
2023-07-14 09:12:00,7478.0,7608.0,7460.0,7608.0,223755.0
2023-07-14 22:36:00,7520.0,7542.0,7446.0,7458.0,223069.0
2023-07-17 21:23:00,7568.0,7634.0,7564.0,7602.0,234230.0
2023-07-19 21:01:00,7642.0,7746.0,7638.0,7746.0,244717.0
2023-07-21 21:16:00,7688.0,7694.0,7516.0,7516.0,237435.0
2023-07-25 09:06:00,7632.0,7724.0,7622.0,7724.0,229861.0
2023-07-26 22:45:00,7788.0,7816.0,7776.0,7806.0,213070.0
2023-07-27 21:35:00,7766.0,7766.0,7680.0,7680.0,227374.0
2023-07-31 09:14:00,7618.0,7624.0,7476.0,7516.0,214556.0
2023-08-02 10:33:00,7596.0,7662.0,7596.0,7644.0,205141.0
2023-08-03 14:44:00,7564.0,7566.0,7456.0,7460.0,208229.0
2023-08-04 09:22:00,7416.0,7576.0,7416.0,7574.0,206662.0
2023-08-07 21:31:00,7486.0,7486.0,7418.0,7430.0,201587.0
2023-08-11 21:44:00,7306.0,7322.0,7270.0,7274.0,170803.0
2023-08-15 13:38:00,7386.0,7452.0,7382.0,7444.0,158739.0
2023-08-16 21:01:00,7542.0,7588.0,7514.0,7588.0,164406.0
2023-08-18 09:11:00,7622.0,7652.0,7604.0,7632.0,153607.0
2023-08-21 09:21:00,7614.0,7700.0,7596.0,7700.0,157324.0
2023-08-22 13:44:00,7638.0,7658.0,7562.0,7562.0,154289.0
2023-08-23 09:03:00,7634.0,7644.0,7486.0,7486.0,162501.0
2023-08-23 22:33:00,7568.0,7638.0,7552.0,7618.0,158077.0
2023-08-25 11:22:00,7728.0,7740.0,7702.0,7724.0,166211.0
2023-08-25 21:39:00,7778.0,7842.0,7756.0,7836.0,168376.0
2023-08-28 14:31:00,7774.0,7792.0,7688.0,7702.0,175823.0
2023-08-29 10:36:00,7736.0,7820.0,7736.0,7808.0,176094.0
2023-08-31 10:10:00,7916.0,7926.0,7854.0,7918.0,179886.0
2023-08-31 21:44:00,7900.0,7912.0,7844.0,7846.0,182177.0
2023-09-01 13:49:00,7894.0,7980.0,7880.0,7956.0,189798.0
2023-09-04 09:05:00,7872.0,7904.0,7822.0,7822.0,192994.0
2023-09-06 11:26:00,7794.0,7802.0,7690.0,7694.0,193688.0
2023-09-07 13:46:00,7634.0,7662.0,7568.0,7588.0,196116.0
2023-09-08 21:25:00,7570.0,7676.0,7560.0,7670.0,197069.0
2023-09-11 13:54:00,7646.0,7650.0,7460.0,7460.0,205481.0
2023-09-14 21:50:00,7460.0,7516.0,7454.0,7500.0,192232.0
2023-09-15 22:29:00,7426.0,7426.0,7376.0,7384.0,195383.0
2023-09-19 10:03:00,7324.0,7338.0,7262.0,7274.0,190573.0
2023-09-21 10:45:00,7272.0,7298.0,7222.0,7230.0,192228.0
2023-09-22 22:46:00,7264.0,7316.0,7250.0,7314.0,190214.0
2023-09-25 14:10:00,7240.0,7240.0,7188.0,7196.0,177960.0
2023-09-27 14:04:00,7280.0,7298.0,7224.0,7292.0,185253.0
2023-09-27 22:36:00,7368.0,7418.0,7368.0,7408.0,179421.0
2023-10-09 09:05:00,7452.0,7468.0,7180.0,7180.0,131871.0
2023-10-10 09:43:00,7038.0,7040.0,6998.0,6998.0,133214.0
2023-10-11 09:34:00,7088.0,7128.0,7056.0,7126.0,138247.0
2023-10-12 21:35:00,7132.0,7170.0,7132.0,7136.0,138786.0
2023-10-13 11:27:00,7212.0,7264.0,7204.0,7238.0,141481.0
2023-10-13 21:53:00,7296.0,7332.0,7290.0,7330.0,139552.0
2023-10-18 09:09:00,7372.0,7418.0,7364.0,7394.0,139802.0
2023-10-19 21:08:00,7378.0,7378.0,7284.0,7304.0,153442.0
2023-10-20 10:43:00,7254.0,7258.0,7198.0,7228.0,152351.0
